Date;Time;Magnet heated outlet temperature (°C) - OS1:PI11_211TT03:Sensor:GemW;Magnet cold inlet temperature (°C) - OS1:PI11_211TT04:Sensor:GemW;Percentage of max power - OS5:Vonk:CoolingDemand:Register;Buffer heated outlet temperature (°C) -OS1:PI11_211TT01:Sensor:GemW;Buffer cold inlet temperature (°C) -OS1:PI11_211TT02:Sensor:GemW
21.06.25;14:32:03;17.5;16.3;0.0;13.7;15.7
21.06.25;14:32:04;17.5;16.3;0.0;13.7;15.7
21.06.25;14:32:05;17.5;16.3;0.0;13.7;15.7
21.06.25;14:32:06;17.5;16.3;0.0;13.7;15.7
21.06.25;14:32:07;17.5;16.3;0.0;13.7;15.7
21.06.25;14:32:08;17.5;16.3;0.0;13.7;15.7
21.06.25;14:32:09;17.5;16.3;0.0;13.7;15.7
21.06.25;14:32:10;17.5;16.3;0.0;13.7;15.7
21.06.25;14:32:11;17.5;16.3;0.0;13.7;15.7
21.06.25;14:32:12;17.5;16.3;0.0;13.7;15.7
21.06.25;14:32:13;17.5;16.3;0.0;13.7;15.7
21.06.25;14:32:14;17.5;16.3;0.0;13.7;15.7
21.06.25;14:32:15;17.5;16.3;0.0;13.7;15.7
21.06.25;14:32:16;17.5;16.3;0.0;13.7;15.7
21.06.25;14:32:17;17.5;16.3;0.0;13.7;15.7
21.06.25;14:32:18;17.5;16.3;0.0;13.7;15.7
21.06.25;14:32:19;17.5;16.3;0.0;13.7;15.7
21.06.25;14:32:20;17.5;16.3;0.0;13.7;15.7
21.06.25;14:32:21;17.5;16.3;0.0;13.8;15.7
21.06.25;14:32:22;17.5;16.3;0.0;13.8;15.7
21.06.25;14:32:23;17.5;16.3;0.0;13.8;15.7
21.06.25;14:32:24;17.5;16.3;0.0;13.8;15.7
21.06.25;14:32:25;17.5;16.3;0.0;13.8;15.7
21.06.25;14:32:26;17.5;16.3;0.0;13.8;15.7
21.06.25;14:32:27;17.5;16.3;0.0;13.8;15.7
21.06.25;14:32:28;17.5;16.3;0.0;13.8;15.7
21.06.25;14:32:29;17.5;16.3;0.0;13.8;15.7
21.06.25;14:32:30;17.5;16.3;0.0;13.8;15.7
21.06.25;14:32:31;17.5;16.3;0.0;13.8;15.7
21.06.25;14:32:32;17.5;16.3;0.0;13.8;15.7
21.06.25;14:32:33;17.5;16.3;0.0;13.8;15.7
21.06.25;14:32:34;17.5;16.3;0.0;13.8;15.7
21.06.25;14:32:35;17.5;16.3;0.0;13.8;15.7
21.06.25;14:32:36;17.5;16.3;0.0;13.8;15.7
21.06.25;14:32:37;17.5;16.3;0.0;13.8;15.7
21.06.25;14:32:38;17.5;16.3;0.0;13.8;15.7
21.06.25;14:32:39;17.5;16.3;0.0;13.8;15.7
21.06.25;14:32:40;17.5;16.3;0.0;13.8;15.7
21.06.25;14:32:41;17.6;16.3;0.0;13.8;15.7
21.06.25;14:32:42;17.6;16.3;0.0;13.8;15.7
21.06.25;14:32:43;17.6;16.3;0.0;13.8;15.7
21.06.25;14:32:44;17.6;16.3;0.0;13.8;15.7
21.06.25;14:32:45;17.6;16.3;0.0;13.8;15.7
21.06.25;14:32:46;17.6;16.3;0.0;13.9;15.7
21.06.25;14:32:47;17.6;16.3;0.0;13.9;15.7
21.06.25;14:32:48;17.6;16.3;0.0;13.9;15.7
21.06.25;14:32:49;17.6;16.3;0.0;13.9;15.7
21.06.25;14:32:50;17.6;16.3;0.0;13.9;15.7
21.06.25;14:32:51;17.6;16.3;0.0;13.9;15.7
21.06.25;14:32:52;17.6;16.3;0.0;13.9;15.7
21.06.25;14:32:53;17.6;16.3;0.0;13.9;15.7
21.06.25;14:32:54;17.6;16.3;0.0;13.9;15.7
21.06.25;14:32:55;17.6;16.3;0.0;13.9;15.7
21.06.25;14:32:56;17.6;16.3;0.0;13.9;15.7
21.06.25;14:32:57;17.6;16.3;0.0;13.9;15.7
21.06.25;14:32:58;17.6;16.3;0.0;13.9;15.7
21.06.25;14:32:59;17.6;16.3;0.0;13.9;15.7
21.06.25;14:33:00;17.6;16.3;0.0;13.9;15.7
21.06.25;14:33:01;17.6;16.3;0.0;13.9;15.7
21.06.25;14:33:02;17.6;16.3;0.0;13.9;15.7
21.06.25;14:33:03;17.6;16.3;0.0;13.9;15.7
21.06.25;14:33:04;17.6;16.3;0.0;13.9;15.7
21.06.25;14:33:05;17.6;16.3;0.0;13.9;15.7
21.06.25;14:33:06;17.6;16.3;0.0;13.9;15.7
21.06.25;14:33:07;17.6;16.3;0.0;13.9;15.7
21.06.25;14:33:08;17.6;16.3;0.0;13.9;15.7
21.06.25;14:33:09;17.6;16.3;0.0;13.9;15.7
21.06.25;14:33:10;17.6;16.3;0.0;13.9;15.7
21.06.25;14:33:11;17.6;16.3;0.0;13.9;15.7
21.06.25;14:33:12;17.6;16.3;0.0;14.0;15.7
21.06.25;14:33:13;17.6;16.3;0.0;14.0;15.7
21.06.25;14:33:14;17.6;16.3;0.0;14.0;15.7
21.06.25;14:33:15;17.6;16.3;0.0;14.0;15.7
21.06.25;14:33:16;17.6;16.3;0.0;14.0;15.7
21.06.25;14:33:17;17.6;16.3;0.0;14.0;15.7
21.06.25;14:33:18;17.6;16.3;0.0;14.0;15.7
21.06.25;14:33:19;17.6;16.3;0.0;14.0;15.7
21.06.25;14:33:20;17.6;16.3;0.0;14.0;15.8
21.06.25;14:33:21;17.6;16.3;0.0;14.0;15.8
21.06.25;14:33:22;17.6;16.3;0.0;14.0;15.8
21.06.25;14:33:23;17.6;16.3;0.0;14.0;15.8
21.06.25;14:33:24;17.6;16.3;0.0;14.0;15.8
21.06.25;14:33:25;17.6;16.3;0.0;14.0;15.8
21.06.25;14:33:26;17.6;16.3;0.0;14.0;15.8
21.06.25;14:33:27;17.6;16.3;0.0;14.0;15.8
21.06.25;14:33:28;17.6;16.3;0.0;14.0;15.8
21.06.25;14:33:29;17.6;16.3;0.0;14.0;15.8
21.06.25;14:33:30;17.6;16.3;0.0;14.0;15.8
21.06.25;14:33:31;17.6;16.3;0.0;14.0;15.8
21.06.25;14:33:32;17.6;16.3;0.0;14.0;15.8
21.06.25;14:33:33;17.6;16.3;0.0;14.0;15.8
21.06.25;14:33:34;17.6;16.3;0.0;14.0;15.8
21.06.25;14:33:35;17.6;16.3;0.0;14.0;15.8
21.06.25;14:33:36;17.6;16.3;0.0;14.0;15.8
21.06.25;14:33:37;17.6;16.3;0.0;14.0;15.8
21.06.25;14:33:38;17.6;16.3;0.0;14.1;15.8
21.06.25;14:33:39;17.6;16.3;0.0;14.1;15.8
21.06.25;14:33:40;17.7;16.3;0.0;14.1;15.8
21.06.25;14:33:41;17.7;16.3;0.0;14.1;15.8
21.06.25;14:33:42;17.7;16.3;0.0;14.1;15.8
21.06.25;14:33:43;17.7;16.3;0.0;14.1;15.8
21.06.25;14:33:44;17.7;16.3;0.0;14.1;15.8
21.06.25;14:33:45;17.7;16.3;0.0;14.1;15.8
21.06.25;14:33:46;17.7;16.3;0.0;14.1;15.8
21.06.25;14:33:47;17.7;16.3;0.0;14.1;15.8
21.06.25;14:33:48;17.7;16.3;0.0;14.1;15.8
21.06.25;14:33:49;17.7;16.3;0.0;14.1;15.8
21.06.25;14:33:50;17.7;16.3;0.0;14.1;15.8
21.06.25;14:33:51;17.7;16.3;0.0;14.1;15.8
21.06.25;14:33:52;17.7;16.3;0.0;14.1;15.8
21.06.25;14:33:53;17.7;16.3;0.0;14.1;15.8
21.06.25;14:33:54;17.7;16.3;0.0;14.1;15.8
21.06.25;14:33:55;17.7;16.3;0.0;14.1;15.8
21.06.25;14:33:56;17.7;16.3;0.0;14.1;15.8
21.06.25;14:33:57;17.7;16.3;0.0;14.1;15.8
21.06.25;14:33:58;17.7;16.3;0.0;14.1;15.8
21.06.25;14:33:59;17.7;16.3;0.0;14.1;15.8
21.06.25;14:34:00;17.7;16.3;0.0;14.1;15.8
21.06.25;14:34:01;17.7;16.3;0.0;14.1;15.8
21.06.25;14:34:02;17.7;16.3;0.0;14.1;15.8
21.06.25;14:34:03;17.7;16.3;0.0;14.2;15.8
21.06.25;14:34:04;17.7;16.3;0.0;14.2;15.8
21.06.25;14:34:05;17.7;16.3;0.0;14.2;15.8
21.06.25;14:34:06;17.7;16.3;0.0;14.2;15.8
21.06.25;14:34:07;17.7;16.3;0.0;14.2;15.8
21.06.25;14:34:08;17.7;16.3;0.0;14.2;15.8
21.06.25;14:34:09;17.7;16.3;0.0;14.2;15.8
21.06.25;14:34:10;17.7;16.3;0.0;14.2;15.8
21.06.25;14:34:11;17.7;16.3;0.0;14.2;15.8
21.06.25;14:34:12;17.7;16.3;0.0;14.2;15.8
21.06.25;14:34:13;17.7;16.3;0.0;14.2;15.8
21.06.25;14:34:14;17.7;16.3;0.0;14.2;15.8
21.06.25;14:34:15;17.7;16.3;0.0;14.2;15.8
21.06.25;14:34:16;17.7;16.3;0.0;14.2;15.8
21.06.25;14:34:17;17.7;16.3;0.0;14.2;15.8
21.06.25;14:34:18;17.7;16.3;0.0;14.2;15.8
21.06.25;14:34:19;17.7;16.3;0.0;14.2;15.8
21.06.25;14:34:20;17.7;16.3;0.0;14.2;15.8
21.06.25;14:34:21;17.7;16.3;0.0;14.2;15.8
21.06.25;14:34:22;17.7;16.3;0.0;14.2;15.8
21.06.25;14:34:23;17.7;16.3;0.0;14.2;15.8
21.06.25;14:34:24;17.7;16.3;0.0;14.2;15.8
21.06.25;14:34:25;17.7;16.3;0.0;14.2;15.8
21.06.25;14:34:26;17.7;16.3;0.0;14.2;15.8
21.06.25;14:34:27;17.7;16.3;0.0;14.2;15.8
21.06.25;14:34:28;17.7;16.3;0.0;14.2;15.8
21.06.25;14:34:29;17.7;16.3;0.0;14.3;15.8
21.06.25;14:34:30;17.7;16.3;0.0;14.3;15.8
21.06.25;14:34:31;17.7;16.3;0.0;14.3;15.8
21.06.25;14:34:32;17.7;16.3;0.0;14.3;15.8
21.06.25;14:34:33;17.7;16.3;0.0;14.3;15.8
21.06.25;14:34:34;17.7;16.3;0.0;14.3;15.8
21.06.25;14:34:35;17.7;16.3;0.0;14.3;15.8
21.06.25;14:34:36;17.7;16.3;0.0;14.3;15.8
21.06.25;14:34:37;17.7;16.3;0.0;14.3;15.8
21.06.25;14:34:38;17.7;16.3;0.0;14.3;15.8
21.06.25;14:34:39;17.8;16.3;0.0;14.3;15.9
21.06.25;14:34:40;17.8;16.3;0.0;14.3;15.9
21.06.25;14:34:41;17.8;16.3;0.0;14.3;15.9
21.06.25;14:34:42;17.8;16.3;0.0;14.3;15.9
21.06.25;14:34:43;17.8;16.3;0.0;14.3;15.9
21.06.25;14:34:44;17.8;16.3;0.0;14.3;15.9
21.06.25;14:34:45;17.8;16.3;0.0;14.3;15.9
21.06.25;14:34:46;17.8;16.3;0.0;14.3;15.9
21.06.25;14:34:47;17.8;16.3;0.0;14.3;15.9
21.06.25;14:34:48;17.8;16.3;0.0;14.3;15.9
21.06.25;14:34:49;17.8;16.3;0.0;14.3;15.9
21.06.25;14:34:50;17.8;16.3;0.0;14.3;15.9
21.06.25;14:34:51;17.8;16.3;0.0;14.3;15.9
21.06.25;14:34:52;17.8;16.3;0.0;14.3;15.9
21.06.25;14:34:53;17.8;16.3;0.0;14.3;15.9
21.06.25;14:34:54;17.8;16.3;0.0;14.4;15.9
21.06.25;14:34:55;17.8;16.3;0.0;14.4;15.9
21.06.25;14:34:56;17.8;16.3;0.0;14.4;15.9
21.06.25;14:34:57;17.8;16.3;0.0;14.4;15.9
21.06.25;14:34:58;17.8;16.3;0.0;14.4;15.9
21.06.25;14:34:59;17.8;16.3;0.0;14.4;15.9
21.06.25;14:35:00;17.8;16.3;0.0;14.4;15.9
21.06.25;14:35:01;17.8;16.3;0.0;14.4;15.9
21.06.25;14:35:02;17.8;16.3;0.0;14.4;15.9
21.06.25;14:35:03;17.8;16.3;0.0;14.4;15.9
21.06.25;14:35:04;17.8;16.3;0.0;14.4;15.9
21.06.25;14:35:05;17.8;16.3;0.0;14.4;15.9
21.06.25;14:35:06;17.8;16.3;0.0;14.4;15.9
21.06.25;14:35:07;17.8;16.3;0.0;14.4;15.9
21.06.25;14:35:08;17.8;16.3;0.0;14.4;15.9
21.06.25;14:35:09;17.8;16.3;0.0;14.4;15.9
21.06.25;14:35:10;17.8;16.3;0.0;14.4;15.9
21.06.25;14:35:11;17.8;16.3;0.0;14.4;15.9
21.06.25;14:35:12;17.8;16.3;0.0;14.4;15.9
21.06.25;14:35:13;17.8;16.3;0.0;14.4;15.9
21.06.25;14:35:14;17.8;16.3;0.0;14.4;15.9
21.06.25;14:35:15;17.8;16.3;0.0;14.4;15.9
21.06.25;14:35:16;17.8;16.3;0.0;14.4;15.9
21.06.25;14:35:17;17.8;16.3;0.0;14.4;15.9
21.06.25;14:35:18;17.8;16.3;0.0;14.4;15.9
21.06.25;14:35:19;17.8;16.3;0.0;14.4;15.9
21.06.25;14:35:20;17.8;16.3;0.0;14.5;15.9
21.06.25;14:35:21;17.8;16.3;0.0;14.5;15.9
21.06.25;14:35:22;17.8;16.3;0.0;14.5;15.9
21.06.25;14:35:23;17.8;16.3;0.0;14.5;15.9
21.06.25;14:35:24;17.8;16.3;0.0;14.5;15.9
21.06.25;14:35:25;17.8;16.3;0.0;14.5;15.9
21.06.25;14:35:26;17.8;16.3;0.0;14.5;15.9
21.06.25;14:35:27;17.8;16.3;0.0;14.5;15.9
21.06.25;14:35:28;17.8;16.3;0.0;14.5;15.9
21.06.25;14:35:29;17.8;16.3;0.0;14.5;15.9
21.06.25;14:35:30;17.8;16.3;0.0;14.5;15.9
21.06.25;14:35:31;17.8;16.3;0.0;14.5;15.9
21.06.25;14:35:32;17.8;16.3;0.0;14.5;15.9
21.06.25;14:35:33;17.8;16.3;0.0;14.5;15.9
21.06.25;14:35:34;17.8;16.3;0.0;14.5;15.9
21.06.25;14:35:35;17.8;16.3;0.0;14.5;15.9
21.06.25;14:35:36;17.8;16.3;0.0;14.5;15.9
21.06.25;14:35:37;17.8;16.3;0.0;14.5;15.9
21.06.25;14:35:38;17.8;16.3;0.0;14.5;15.9
21.06.25;14:35:39;17.9;16.3;0.0;14.5;15.9
21.06.25;14:35:40;17.9;16.3;0.0;14.5;15.9
21.06.25;14:35:41;17.9;16.3;0.0;14.5;15.9
21.06.25;14:35:42;17.9;16.3;0.0;14.5;15.9
21.06.25;14:35:43;17.9;16.3;0.0;14.5;15.9
21.06.25;14:35:44;17.9;16.3;0.0;14.5;15.9
21.06.25;14:35:45;17.9;16.3;0.0;14.6;15.9
21.06.25;14:35:46;17.9;16.3;0.0;14.6;15.9
21.06.25;14:35:47;17.9;16.3;0.0;14.6;15.9
21.06.25;14:35:48;17.9;16.3;0.0;14.6;15.9
21.06.25;14:35:49;17.9;16.3;0.0;14.6;15.9
21.06.25;14:35:50;17.9;16.3;0.0;14.6;15.9
21.06.25;14:35:51;17.9;16.3;0.0;14.6;15.9
21.06.25;14:35:52;17.9;16.3;0.0;14.6;15.9
21.06.25;14:35:53;17.9;16.3;0.0;14.6;15.9
21.06.25;14:35:54;17.9;16.3;0.0;14.6;15.9
21.06.25;14:35:55;17.9;16.3;0.0;14.6;15.9
21.06.25;14:35:56;17.9;16.3;0.0;14.6;15.9
21.06.25;14:35:57;17.9;16.3;0.0;14.6;16.0
21.06.25;14:35:58;17.9;16.3;0.0;14.6;16.0
21.06.25;14:35:59;17.9;16.3;0.0;14.6;16.0
21.06.25;14:36:00;17.9;16.3;0.0;14.6;16.0
21.06.25;14:36:01;17.9;16.3;0.0;14.6;16.0
21.06.25;14:36:02;17.9;16.3;0.0;14.6;16.0
21.06.25;14:36:03;17.9;16.3;0.0;14.6;16.0
21.06.25;14:36:04;17.9;16.3;0.0;14.6;16.0
21.06.25;14:36:05;17.9;16.3;0.0;14.6;16.0
21.06.25;14:36:06;17.9;16.3;0.0;14.6;16.0
21.06.25;14:36:07;17.9;16.3;0.0;14.6;16.0
21.06.25;14:36:08;17.9;16.3;0.0;14.6;16.0
21.06.25;14:36:09;17.9;16.3;0.0;14.6;16.0
21.06.25;14:36:10;17.9;16.3;0.0;14.6;16.0
21.06.25;14:36:11;17.9;16.3;0.0;14.7;16.0
21.06.25;14:36:12;17.9;16.3;0.0;14.7;16.0
21.06.25;14:36:13;17.9;16.3;0.0;14.7;16.0
21.06.25;14:36:14;17.9;16.3;0.0;14.7;16.0
21.06.25;14:36:15;17.9;16.3;0.0;14.7;16.0
21.06.25;14:36:16;17.9;16.3;0.0;14.7;16.0
21.06.25;14:36:17;17.9;16.3;0.0;14.7;16.0
21.06.25;14:36:18;17.9;16.3;0.0;14.7;16.0
21.06.25;14:36:19;17.9;16.3;0.0;14.7;16.0
21.06.25;14:36:20;17.9;16.3;0.0;14.7;16.0
21.06.25;14:36:21;17.9;16.3;0.0;14.7;16.0
21.06.25;14:36:22;17.9;16.3;0.0;14.7;16.0
21.06.25;14:36:23;17.9;16.3;0.0;14.7;16.0
21.06.25;14:36:24;17.9;16.3;0.0;14.7;16.0
21.06.25;14:36:25;17.9;16.3;0.0;14.7;16.0
21.06.25;14:36:26;17.9;16.3;0.0;14.7;16.0
21.06.25;14:36:27;17.9;16.3;0.0;14.7;16.0
21.06.25;14:36:28;17.9;16.3;0.0;14.7;16.0
21.06.25;14:36:29;17.9;16.3;0.0;14.7;16.0
21.06.25;14:36:30;17.9;16.3;0.0;14.7;16.0
21.06.25;14:36:31;17.9;16.3;0.0;14.7;16.0
21.06.25;14:36:32;17.9;16.3;0.0;14.7;16.0
21.06.25;14:36:33;17.9;16.3;0.0;14.7;16.0
21.06.25;14:36:34;17.9;16.3;0.0;14.7;16.0
21.06.25;14:36:35;17.9;16.3;0.0;14.7;16.0
21.06.25;14:36:36;17.9;16.3;0.0;14.7;16.0
21.06.25;14:36:37;17.9;16.3;0.0;14.8;16.0
21.06.25;14:36:38;18.0;16.3;0.0;14.8;16.0
21.06.25;14:36:39;18.0;16.3;0.0;14.8;16.0
21.06.25;14:36:40;18.0;16.3;0.0;14.8;16.0
21.06.25;14:36:41;18.0;16.3;0.0;14.8;16.0
21.06.25;14:36:42;18.0;16.3;0.0;14.8;16.0
21.06.25;14:36:43;18.0;16.3;0.0;14.8;16.0
21.06.25;14:36:44;18.0;16.2;0.0;14.8;16.0
21.06.25;14:36:45;18.0;16.2;0.0;14.8;16.0
21.06.25;14:36:46;18.0;16.2;0.0;14.8;16.0
21.06.25;14:36:47;18.0;16.2;0.0;14.8;16.0
21.06.25;14:36:48;18.0;16.2;0.0;14.8;16.0
21.06.25;14:36:49;18.0;16.2;0.0;14.8;16.0
21.06.25;14:36:50;18.0;16.2;0.0;14.8;16.0
21.06.25;14:36:51;18.0;16.2;0.0;14.8;16.0
21.06.25;14:36:52;18.0;16.2;0.0;14.8;16.0
21.06.25;14:36:53;18.0;16.2;0.0;14.8;16.0
21.06.25;14:36:54;18.0;16.2;0.0;14.8;16.0
21.06.25;14:36:55;18.0;16.2;0.0;14.8;16.0
21.06.25;14:36:56;18.0;16.2;0.0;14.8;16.0
21.06.25;14:36:57;18.0;16.2;0.0;14.8;16.0
21.06.25;14:36:58;18.0;16.2;0.0;14.8;16.0
21.06.25;14:36:59;18.0;16.2;0.0;14.8;16.0
21.06.25;14:37:00;18.0;16.2;0.0;14.8;16.0
21.06.25;14:37:01;18.0;16.2;0.0;14.8;16.0
21.06.25;14:37:02;18.0;16.2;0.0;14.9;16.0
21.06.25;14:37:03;18.0;16.2;0.0;14.9;16.0
21.06.25;14:37:04;18.0;16.2;0.0;14.9;16.0
21.06.25;14:37:05;18.0;16.2;0.0;14.9;16.0
21.06.25;14:37:06;18.0;16.2;0.0;14.9;16.0
21.06.25;14:37:07;18.0;16.2;0.0;14.9;16.0
21.06.25;14:37:08;18.0;16.2;0.0;14.9;16.0
21.06.25;14:37:09;18.0;16.2;0.0;14.9;16.0
21.06.25;14:37:10;18.0;16.2;0.0;14.9;16.0
21.06.25;14:37:11;18.0;16.2;0.0;14.9;16.0
21.06.25;14:37:12;18.0;16.2;0.0;14.9;16.0
21.06.25;14:37:13;18.0;16.2;0.0;14.9;16.0
21.06.25;14:37:14;18.0;16.2;0.0;14.9;16.0
21.06.25;14:37:15;18.0;16.2;0.0;14.9;16.0
21.06.25;14:37:16;18.0;16.2;0.0;14.9;16.1
21.06.25;14:37:17;18.0;16.2;0.0;14.9;16.1
21.06.25;14:37:18;18.0;16.2;0.0;14.9;16.1
21.06.25;14:37:19;18.0;16.2;0.0;14.9;16.1
21.06.25;14:37:20;18.0;16.2;0.0;14.9;16.1
21.06.25;14:37:21;18.0;16.2;0.0;14.9;16.1
21.06.25;14:37:22;18.0;16.2;0.0;14.9;16.1
21.06.25;14:37:23;18.0;16.2;0.0;14.9;16.1
21.06.25;14:37:24;18.0;16.2;0.0;14.9;16.1
21.06.25;14:37:25;18.0;16.2;0.0;14.9;16.1
21.06.25;14:37:26;18.0;16.2;0.0;14.9;16.1
21.06.25;14:37:27;18.0;16.2;0.0;14.9;16.1
21.06.25;14:37:28;18.0;16.2;0.0;15.0;16.1
21.06.25;14:37:29;18.0;16.2;0.0;15.0;16.1
21.06.25;14:37:30;18.0;16.2;0.0;15.0;16.1
21.06.25;14:37:31;18.0;16.2;0.0;15.0;16.1
21.06.25;14:37:32;18.0;16.2;0.0;15.0;16.1
21.06.25;14:37:33;18.0;16.2;0.0;15.0;16.1
21.06.25;14:37:34;18.0;16.2;0.0;15.0;16.1
21.06.25;14:37:35;18.0;16.2;0.0;15.0;16.1
21.06.25;14:37:36;18.0;16.2;0.0;15.0;16.1
21.06.25;14:37:37;18.0;16.2;0.0;15.0;16.1
21.06.25;14:37:38;18.1;16.2;0.0;15.0;16.1
21.06.25;14:37:39;18.1;16.2;0.0;15.0;16.1
21.06.25;14:37:40;18.1;16.2;0.0;15.0;16.1
21.06.25;14:37:41;18.1;16.2;0.0;15.0;16.1
21.06.25;14:37:42;18.1;16.2;0.0;15.1;16.1
21.06.25;14:37:43;18.1;16.2;0.0;15.1;16.1
21.06.25;14:37:44;18.1;16.2;0.0;15.2;16.1
21.06.25;14:37:45;18.1;16.2;0.0;15.2;16.1
21.06.25;14:37:46;18.1;16.2;0.0;15.2;16.1
21.06.25;14:37:47;18.1;16.2;0.0;15.3;16.1
21.06.25;14:37:48;18.1;16.2;0.0;15.3;16.1
21.06.25;14:37:49;18.1;16.2;0.0;15.3;16.1
21.06.25;14:37:50;18.1;16.2;0.0;15.4;16.1
21.06.25;14:37:51;18.1;16.2;0.0;15.4;16.1
21.06.25;14:37:52;18.1;16.2;0.0;15.5;16.1
21.06.25;14:37:53;18.1;16.2;0.0;15.5;16.1
21.06.25;14:37:54;18.1;16.2;0.0;15.5;16.1
21.06.25;14:37:55;18.1;16.2;0.0;15.6;16.1
21.06.25;14:37:56;18.1;16.2;0.0;15.6;16.1
21.06.25;14:37:57;18.1;16.2;0.0;15.7;16.1
21.06.25;14:37:58;18.1;16.2;0.0;15.7;16.2
21.06.25;14:37:59;18.1;16.2;0.0;15.7;16.2
21.06.25;14:38:00;18.1;16.2;0.0;15.8;16.2
21.06.25;14:38:01;18.1;16.2;0.0;15.8;16.2
21.06.25;14:38:02;18.1;16.2;0.0;15.9;16.3
21.06.25;14:38:03;18.1;16.2;0.0;15.9;16.3
21.06.25;14:38:04;18.1;16.2;0.0;15.9;16.3
21.06.25;14:38:05;18.1;16.2;0.0;16.0;16.3
21.06.25;14:38:06;18.1;16.2;0.0;16.0;16.3
21.06.25;14:38:07;18.1;16.2;0.0;16.0;16.4
21.06.25;14:38:08;18.1;16.2;0.0;16.1;16.4
21.06.25;14:38:09;18.1;16.2;0.0;16.1;16.4
21.06.25;14:38:10;18.1;16.2;0.0;16.2;16.4
21.06.25;14:38:11;18.1;16.2;0.0;16.2;16.5
21.06.25;14:38:12;18.1;16.2;0.0;16.2;16.5
21.06.25;14:38:13;18.1;16.2;0.0;16.3;16.5
21.06.25;14:38:14;18.1;16.2;0.0;16.3;16.5
21.06.25;14:38:15;18.1;16.2;0.0;16.3;16.5
21.06.25;14:38:16;18.1;16.3;0.0;16.4;16.6
21.06.25;14:38:17;18.2;16.3;0.0;16.4;16.6
21.06.25;14:38:18;18.2;16.3;0.0;16.5;16.6
21.06.25;14:38:19;18.2;16.3;0.0;16.5;16.6
21.06.25;14:38:20;18.2;16.3;0.0;16.5;16.7
21.06.25;14:38:21;18.2;16.4;0.0;16.6;16.7
21.06.25;14:38:22;18.2;16.4;0.0;16.6;16.7
21.06.25;14:38:23;18.2;16.4;0.0;16.6;16.7
21.06.25;14:38:24;18.2;16.4;0.0;16.7;16.7
21.06.25;14:38:25;18.2;16.4;0.0;16.7;16.8
21.06.25;14:38:26;18.2;16.5;0.0;16.8;16.8
21.06.25;14:38:27;18.2;16.5;0.0;16.8;16.8
21.06.25;14:38:28;18.2;16.5;0.0;16.8;16.8
21.06.25;14:38:29;18.2;16.5;0.0;16.9;16.8
21.06.25;14:38:30;18.2;16.5;0.0;16.9;16.9
21.06.25;14:38:31;18.2;16.6;0.0;16.9;16.9
21.06.25;14:38:32;18.2;16.6;0.0;17.0;16.9
21.06.25;14:38:33;18.2;16.6;0.0;17.0;16.9
21.06.25;14:38:34;18.2;16.6;0.0;17.0;17.0
21.06.25;14:38:35;18.2;16.6;0.0;17.1;17.0
21.06.25;14:38:36;18.2;16.7;0.0;17.1;17.0
21.06.25;14:38:37;18.3;16.7;0.0;17.2;17.0
21.06.25;14:38:38;18.3;16.7;0.0;17.2;17.0
21.06.25;14:38:39;18.3;16.7;0.0;17.2;17.1
21.06.25;14:38:40;18.3;16.7;0.0;17.3;17.1
21.06.25;14:38:41;18.3;16.8;0.0;17.3;17.1
21.06.25;14:38:42;18.3;16.8;0.0;17.3;17.1
21.06.25;14:38:43;18.3;16.8;0.0;17.3;17.2
21.06.25;14:38:44;18.3;16.8;0.0;17.3;17.2
21.06.25;14:38:45;18.3;16.8;0.0;17.3;17.2
21.06.25;14:38:46;18.3;16.9;0.0;17.3;17.2
21.06.25;14:38:47;18.3;16.9;0.0;17.4;17.2
21.06.25;14:38:48;18.3;16.9;0.0;17.4;17.2
21.06.25;14:38:49;18.3;16.9;0.0;17.4;17.2
21.06.25;14:38:50;18.3;16.9;0.0;17.4;17.2
21.06.25;14:38:51;18.3;17.0;0.0;17.4;17.3
21.06.25;14:38:52;18.3;17.0;0.0;17.4;17.3
21.06.25;14:38:53;18.3;17.0;0.0;17.4;17.3
21.06.25;14:38:54;18.3;17.0;0.0;17.4;17.3
21.06.25;14:38:55;18.3;17.0;0.0;17.4;17.3
21.06.25;14:38:56;18.3;17.1;0.0;17.4;17.3
21.06.25;14:38:57;18.4;17.1;0.0;17.5;17.3
21.06.25;14:38:58;18.4;17.1;0.0;17.5;17.3
21.06.25;14:38:59;18.4;17.1;0.0;17.5;17.3
21.06.25;14:39:00;18.4;17.2;0.0;17.5;17.3
21.06.25;14:39:01;18.4;17.2;0.0;17.5;17.4
21.06.25;14:39:02;18.4;17.2;0.0;17.5;17.4
21.06.25;14:39:03;18.4;17.3;0.0;17.5;17.4
21.06.25;14:39:04;18.4;17.3;0.0;17.5;17.4
21.06.25;14:39:05;18.4;17.3;0.0;17.5;17.4
21.06.25;14:39:06;18.4;17.3;0.0;17.5;17.4
21.06.25;14:39:07;18.4;17.4;0.0;17.5;17.4
21.06.25;14:39:08;18.4;17.4;0.0;17.6;17.4
21.06.25;14:39:09;18.4;17.4;0.0;17.6;17.4
21.06.25;14:39:10;18.4;17.4;0.1;17.6;17.4
21.06.25;14:39:11;18.4;17.5;0.1;17.6;17.4
21.06.25;14:39:12;18.4;17.5;0.1;17.6;17.5
21.06.25;14:39:13;18.4;17.5;0.1;17.6;17.5
