datetime,Electricity_Consumption[MW],Taux de Co2,Heat_demand[MW],cciag_co2,pv,elec_export_price[€/kWh],electricity_price[€/kWh],district_heating_price[€/kWh],PV_Cap_S1_KWp,estimated_CO2_S1_elec,estimated_CO2_S1_pv,estimated_CO2_district_heating,estimated_CO2_S1_total,Consumption_S1,PV_production_S1,PV_Cap_S2_KWp,estimated_CO2_S2_elec,estimated_CO2_S2_pv,estimated_CO2_S2_total,Consumption_S2,PV_production_S2,Buffer_Cap_S3_KWp,Buffer_Power_S3_KW,Buffer_Energy_S3_KW,heatpump_elec_Power_S3_KW,heatpump_thermal_Power_S3_KW,heatpump_elec_binary_S3,surplus_elec_cons_Power_S3_kW,surplus_therm_prod_Power_S3_kW,estimated_CO2_S3_elec,estimated_CO2_S3_district_heat,estimated_CO2_S3_buffer,estimated_CO2_S3_heatpump,estimated_CO2_S3_total,Consumption_S3,Consumption_S3_compare,heat_demand_district_heat_S3_kW,heat_demand_district_heat_S3_MW,PV_Cap_S4_KWp,Buffer_Cap_S4_KWp,Buffer_Power_S4_KW,Buffer_Energy_S4_KW,heatpump_elec_Power_S4_KW,heatpump_thermal_Power_S4_KW,heatpump_elec_binary_S4,surplus_elec_cons_Power_S4_kW,surplus_therm_prod_Power_S4_kW,estimated_CO2_S4_elec,estimated_CO2_S4_district_heat,estimated_CO2_S4_buffer,estimated_CO2_S4_pv,estimated_CO2_S4_heatpump,estimated_CO2_S4_total,Consumption_S4,Consumption_S4_compare,PV_production_S4,heat_demand_district_heat_S4_kW,heat_demand_district_heat_S4_MW,PV_Cap_S5_KWp,Buffer_Cap_S5_KWp,Buffer_Power_S5_KW,Buffer_Energy_S5_KW,heatpump_elec_Power_S5_KW,heatpump_thermal_Power_S5_KW,heatpump_elec_binary_S5,surplus_elec_cons_Power_S5_kW,surplus_therm_prod_Power_S5_kW,estimated_CO2_S5_elec,estimated_CO2_S5_district_heat,estimated_CO2_S5_buffer,estimated_CO2_S5_pv,estimated_CO2_S5_heatpump,estimated_CO2_S5_total,Consumption_S5,Consumption_S5_compare,PV_production_S5,heat_demand_district_heat_S5_kW,heat_demand_district_heat_S5_MW
2023-02-19 03:00:00,0.0,444.94,0.1075299999999999,91,0.0,0.093,0.33,0.06693,26962.147879123066,0.0,0.0,9785.229999999992,9785.229999999992,0.0,0.0,21059.80864106936,77493.71666648802,0.0,87278.94666648802,174.16666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5065000902889664e-12,2.9805250767456213e-12,3.62308965984659e-08,9785.23,0.0,0.0,9785.23000003623,7.792222422864369e-11,7.792222422864369e-11,107.53,0.10753,21938.20968565848,24228.37867556879,0.0,11024.939791671608,0.0,0.0,1.0,7.837500000020964,6.661875000017819,80980.93391688328,9785.23,0.0,0.0,0.0,90766.16391688328,174.16666666666666,174.16666666666666,0.0,107.53,0.10753,155815.71008182378,789.5066666666667,0.0,694.9433333348755,0.0,0.0,1.0,0.0,0.0,0.0,9785.23,0.0,0.0,0.0,9785.23,0.0,0.0,0.0,107.53,0.10753
2023-02-19 04:00:00,0.0,448.4,0.1068399999999999,91,0.0,0.09255,0.33,0.06693,26962.147879123066,0.0,0.0,9722.43999999999,9722.43999999999,0.0,0.0,21059.80864106936,75405.93333333332,0.0,85128.37333333331,168.16666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3815092392796175e-12,2.8742828533876748e-12,3.521112969607032e-08,9722.44,0.0,0.0,9722.440000035213,7.514464976176928e-11,7.514464976176928e-11,106.84,0.10684,21938.20968565848,24228.37867556879,0.0,11024.939791671608,0.0,0.0,1.0,7.567500000020757,6.432375000017644,78799.20033354947,9722.44,0.0,0.0,0.0,88521.64033354947,168.16666666666666,168.16666666666666,0.0,106.84,0.10684,155815.71008182378,789.5066666666667,0.0,694.9433333348755,0.0,0.0,1.0,0.0,0.0,0.0,9722.44,0.0,0.0,0.0,9722.44,0.0,0.0,0.0,106.84,0.10684
2023-02-19 05:00:00,0.0,452.13,0.2516299999999999,91,0.0,0.09778,0.33,0.06693,26962.147879123066,0.0,0.0,22898.32999999999,22898.32999999999,0.0,0.0,21059.80864106936,76560.67999990756,0.0,99459.00999990756,169.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4119124192532208e-12,2.900125556365238e-12,3.582324934249382e-08,22898.33,0.0,0.0,22898.33000003582,7.582027598340492e-11,7.582027598340492e-11,251.63,0.25163,21938.20968565848,24228.37867556879,0.0,11024.939791671608,0.0,0.0,1.0,7.619999999990799,6.476999999992179,80005.91059990338,22898.33,0.0,0.0,0.0,102904.24059990338,169.33333333333334,169.33333333333334,0.0,251.63,0.25163,155815.71008182378,789.5066666666667,0.0,694.9433333348755,0.0,0.0,1.0,0.0,0.0,0.0,22898.329999999998,0.0,0.0,0.0,22898.329999999998,0.0,0.0,0.0,251.63,0.25163
2023-02-19 06:00:00,0.0,467.66,0.409005,91,0.0,0.0926599999999999,0.33,0.06693,26962.147879123066,0.0,0.0,37219.455,37219.455,0.0,0.0,21059.80864106936,80125.74666657177,0.0,117345.20166657175,171.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.374752977070017e-12,2.868540030509515e-12,3.6650169805180214e-08,37219.455,0.0,0.0,37219.45500003665,7.499451060155593e-11,7.499451060155593e-11,409.005,0.409005,21938.20968565848,24228.37867556879,0.0,11024.939791671608,0.0,0.0,1.0,7.709999999990869,6.553499999992238,83731.4052665675,37219.455,0.0,0.0,0.0,120950.8602665675,171.33333333333334,171.33333333333334,0.0,409.005,0.409005,155815.71008182378,789.5066666666667,0.0,694.9433333348755,0.0,0.0,1.0,0.0,0.0,0.0,37219.455,0.0,0.0,0.0,37219.455,0.0,0.0,0.0,409.005,0.409005
2023-02-19 07:00:00,0.0,462.11,0.3118249999999999,91,0.0266438095238095,0.10355,0.33,0.06693,26962.147879123066,0.0,27513.73693260072,28376.075,55889.81193260072,0.0,718.3743889523804,21059.80864106936,412611.7666335747,21490.648200544616,462478.4898341193,1454.0000000011064,561.1135662476186,0.0,0.0,0.0,0.0,0.0,1.0,3.405156157043621e-12,2.8943827334870774e-12,3.654148363909649e-08,28376.075,0.0,0.0,28376.07500003654,7.567013682319157e-11,7.567013682319157e-11,311.825,0.3118249999999999,21938.20968565848,24228.37867556879,0.0,11024.939791671608,0.0,0.0,1.0,65.4300000000498,55.61550000004233,432032.4245447816,28376.075,0.0,0.0,0.0,460408.4995447816,1454.0000000011064,1454.0000000011066,584.5174885333328,311.825,0.3118249999999999,155815.71008182378,789.5066666666667,0.0,694.9433333348755,0.0,0.0,1.0,0.0,0.0,0.0,28376.075,0.0,0.0,0.0,28376.075,0.0,0.0,4151.524098057139,311.825,0.31182499999999996
2023-02-19 08:00:00,0.0,469.27,0.21821,91,0.1582585714285714,0.1109599999999999,0.33,0.06693,26962.147879123066,0.0,163425.75553008562,19857.11,183282.8655300856,0.0,4266.991341642856,21059.80864106936,0.0,127649.8873129735,147506.9973129735,1465.8333333311157,3332.895445157142,0.0,0.0,0.0,0.0,0.0,1.0,4.317251556251733e-12,3.669663822813973e-12,4.704721525563005e-08,19857.11,0.0,0.0,19857.110000047047,9.593892347226074e-11,9.593892347226074e-11,218.21,0.21821,21938.20968565848,24228.37867556879,0.0,11024.939791671608,72.73666666666666,218.21,1.0,65.96249999990019,56.06812499991516,0.0,0.0,0.0,0.0,1843.1893206000016,1843.1893206000016,1465.8333333311157,1465.8333333311152,3471.909774299999,0.0,0.0,155815.71008182378,789.5066666666667,0.0,694.9433333348755,0.0,0.0,1.0,0.0,0.0,0.0,19857.11,0.0,0.0,0.0,19857.11,0.0,0.0,24659.171670728563,218.21,0.21821000000000002
2023-02-19 09:00:00,0.0,468.78,0.19183,91,0.3101380952380952,0.1189699999999999,0.33,0.06693,26962.147879123066,0.0,320264.1858527743,17456.530000000002,337720.7158527744,0.0,8361.989844523809,21059.80864106936,0.0,250154.49432609035,267611.02432609035,1449.0000000011023,6531.449359476191,0.0,0.0,0.0,0.0,0.0,1.0,5.313800233171058e-12,4.516730198195399e-12,5.7846631568993224e-08,17456.530000000002,0.0,0.0,17456.53000005785,1.180844496260235e-10,1.180844496260235e-10,191.83,0.19183,21938.20968565848,24228.37867556879,1159.1875833343124,11024.93979167172,63.943333333333335,191.83,1.0,65.20500000004962,55.42425000004218,0.0,0.0,0.0,0.0,1618.6692132000012,1618.6692132000012,1449.0000000011023,1449.0000000011028,6803.874662333333,0.0,0.0,155815.71008182378,789.5066666666667,0.0,694.9433333348755,0.0,0.0,1.0,0.0,0.0,0.0,17456.530000000002,0.0,0.0,0.0,17456.530000000002,0.0,0.0,48324.387507571424,191.83,0.19183
2023-02-19 10:00:00,0.3633333333333333,452.69,0.109355,91,0.4292828571428571,0.11887,0.33,0.06693,26962.147879123066,0.0,443299.0556608356,9951.305,453250.3606608356,363.33333333333326,11574.388786714284,21059.80864106936,0.0,346255.5477715746,356206.8527715746,1490.000000001134,9040.615407685713,0.0,0.0,0.0,0.0,0.0,1.0,5.192187513276643e-12,4.4133593862851465e-12,5.4582703929500844e-08,9951.305,0.0,0.0,9951.305000054585,1.1538194473948094e-10,1.1538194473948095e-10,109.355,0.109355,21938.20968565848,24228.37867556879,0.0,12184.127375006032,36.45166666666667,109.355,1.0,67.05,56.99250000004336,0.0,0.0,0.0,0.0,891.0704691000009,891.0704691000009,1490.000000001134,1490.0000000011337,9417.697469399998,0.0,0.0,155815.71008182378,789.5066666666667,0.0,694.9433333348755,0.0,0.0,1.0,0.0,0.0,0.0,9951.305,0.0,0.0,0.0,9951.305,0.0,0.0,66889.01317654284,109.355,0.10935500000000001
2023-02-19 11:00:00,9.490833333333333,426.65,0.05842,91,0.5023466666666667,0.1194699999999999,0.33,0.06693,26962.147879123066,0.0,518748.4178378654,5316.22,524064.6378378654,9490.833333333332,13544.346178666668,21059.80864106936,0.0,405188.13491791673,410504.3549179167,2540.166666671933,10579.325354133334,0.0,0.0,0.0,0.0,0.0,1.0,3.959169658778089e-12,3.365294209961376e-12,3.92265071775326e-08,5316.22,0.0,0.0,5316.220000039227,8.798154797284642e-11,8.798154797284642e-11,58.42,0.05842,21938.20968565848,24228.37867556879,-4997.276829563503,12184.127375006088,19.473333333333333,58.42,1.0,114.30750000023698,97.16137500020145,0.0,0.0,0.0,0.0,448.6480740000004,448.6480740000004,2540.166666671933,2540.166666671933,11020.586666133337,0.0,0.0,155815.71008182378,789.5066666666667,0.0,694.9433333348755,0.0,0.0,1.0,0.0,0.0,0.0,5316.22,0.0,0.0,0.0,5316.22,0.0,0.0,78273.5025328,58.42,0.05842
2023-02-19 12:00:00,0.0251666666666666,416.64,0.04862,91,0.5188623809523809,0.11456,0.33,0.06693,26962.147879123066,0.0,535803.3745506274,4424.419999999999,540227.7945506275,25.1666666666666,13989.645344595236,21059.80864106936,0.0,418509.5559843223,422933.9759843223,1524.6666666711603,10927.14315900476,0.0,0.0,0.0,0.0,0.0,1.0,1.8616880537170035e-11,1.5824348456594527e-11,1.8012402837381817e-07,4424.42,0.0,0.0,4424.420000180124,4.1370845638155613e-10,4.1370845638155613e-10,48.62,0.04862,21938.20968565848,24228.37867556879,0.0,7186.850545442585,16.206666666666667,48.620000000000005,1.0,68.61000000020222,58.31850000017189,0.0,0.0,0.0,0.0,364.6266624000003,364.6266624000003,1524.6666666711603,1524.6666666711603,11382.911874433332,0.0,0.0,155815.71008182378,789.5066666666667,0.0,694.9433333348755,0.0,0.0,1.0,0.0,0.0,0.0,4424.42,0.0,0.0,0.0,4424.42,0.0,0.0,80846.91028038571,48.62,0.04862
2023-02-19 13:00:00,0.0,406.59,0.04308,91,0.4814571428571429,0.09989,0.33,0.06693,26962.147879123066,0.0,497176.8455654305,3920.28,501097.12556543056,0.0,12981.119704285717,21059.80864106936,0.0,388338.839892121,392259.11989212106,1393.3333333310602,10139.395951714288,0.0,0.0,0.0,0.0,0.0,1.0,2.7592574891531928e-11,2.3453688657802144e-11,2.605269766951028e-07,3920.28,0.0,0.0,3920.280000260527,6.131683309229317e-10,6.131683309229316e-10,43.08,0.04308,21938.20968565848,24228.37867556879,1208.9083333313142,7186.850545442609,14.36,43.08,1.0,62.7,53.29499999991305,0.0,0.0,0.0,0.0,315.2861496000003,315.2861496000003,1393.3333333310602,1393.3333333310602,10562.307906,0.0,0.0,155815.71008182378,789.5066666666667,0.0,694.9433333348755,0.0,0.0,1.0,0.0,0.0,0.0,3920.2799999999997,0.0,0.0,0.0,3920.2799999999997,0.0,0.0,75018.58654885714,43.08,0.04308
2023-02-19 14:00:00,1.0701666666666665,433.77,0.029625,91,0.3933671428571428,0.10125,0.33,0.06693,26962.147879123066,0.0,406210.6838298949,2695.875,408906.5588298949,1070.1666666666663,10606.023910785714,21059.80864106936,0.0,317286.26768787514,319982.14268787514,1367.1666666710405,8284.237288814285,0.0,0.0,0.0,0.0,0.0,1.0,1.5721822177468075e-11,1.3363548850847863e-11,1.5836753938192758e-07,2695.875,0.0,0.0,2695.875000158368,3.4937382616595717e-10,3.4937382616595717e-10,29.625,0.029625,21938.20968565848,24228.37867556879,0.0,8395.758878773922,9.875,29.625,1.0,61.52250000019682,52.2941250001673,0.0,0.0,0.0,0.0,231.30785250000025,231.30785250000025,1367.1666666710405,1367.1666666710405,8629.770987099999,0.0,0.0,155815.71008182378,789.5066666666667,0.0,694.9433333348755,0.0,0.0,1.0,0.0,0.0,0.0,2695.875,0.0,0.0,0.0,2695.875,0.0,0.0,61292.78065495713,29.625,0.029625
2023-02-19 15:00:00,8.902,468.76,0.046165,91,0.2534295238095238,0.10901,0.33,0.06693,26962.147879123066,969862.4253159462,261704.06460960672,4201.015,1235767.5049255528,8902.0,6833.004835380953,21059.80864106936,0.0,204413.8896491961,208614.9046491962,1815.6666666713816,5337.177619819048,0.0,0.0,0.0,0.0,0.0,1.0,3.219358946087064e-12,2.736455104174004e-12,3.504481113440715e-08,4201.015,0.0,0.0,4201.015000035045,7.154130991304587e-11,7.154130991304586e-11,46.165,0.046165,21938.20968565848,24228.37867556879,0.0,8395.758878773922,15.388333333333334,46.165,1.0,81.70500000021218,69.44925000018036,0.0,0.0,0.0,0.0,389.5254972000004,389.5254972000004,1815.6666666713816,1815.6666666713816,5559.790113533333,0.0,0.0,155815.71008182378,789.5066666666667,0.0,694.9433333348755,0.0,0.0,1.0,0.0,0.0,0.0,4201.015,0.0,0.0,0.0,4201.015,0.0,0.0,39488.301187342855,46.165,0.046165
2023-02-19 16:00:00,8.291333333333334,502.76,0.05935,91,0.0721004761904761,0.12344,0.33,0.06693,26962.147879123066,3191193.5010479395,74454.57575609224,5400.85,3271048.926804032,8291.333333333334,1943.9838541190447,21059.80864106936,0.0,58155.57146652306,63556.42146652306,541.0,1518.4223294809506,0.0,0.0,0.0,0.0,0.0,1.0,1.4424619831927648e-12,1.22609268571385e-12,1.6841038557114312e-08,5400.85,0.0,0.0,5400.8500000168415,3.2054710737617e-11,3.2054710737616986e-11,59.35,0.05935,21938.20968565848,24228.37867556879,0.0,8395.758878773944,19.78333333333333,59.35,1.0,24.345000000018526,20.693250000015748,0.0,0.0,0.0,0.0,537.0985080000005,537.0985080000005,541.0,541.0,1581.7553877666646,0.0,0.0,155815.71008182378,789.5066666666667,0.0,694.9433333348755,0.0,0.0,1.0,0.0,0.0,0.0,5400.85,0.0,0.0,0.0,5400.85,0.0,0.0,11234.38688895713,59.35,0.05935
2023-02-19 17:00:00,19.9655,511.75,0.09756,91,0.0044123809523809,0.14548,0.33,0.06693,26962.147879123066,10156463.125735544,4556.446354330755,8877.96,10169897.532089876,19965.5,118.9672770952367,21059.80864106936,870184.5282705384,3558.9853128802297,882621.4735834186,1793.3333333313649,92.9239045047608,0.0,0.0,0.0,0.0,0.0,1.0,3.300434092683341e-12,2.80536897878084e-12,3.922226707872403e-08,8877.960000000001,0.0,0.0,8877.960000039224,7.334297983740757e-11,7.334297983740757e-11,97.56,0.09756,21938.20968565848,24228.37867556879,0.0,8395.758878773944,0.0,0.0,1.0,80.7,68.5949999999247,909499.2921312024,8877.960000000001,0.0,0.0,0.0,918377.2521312024,1793.3333333313649,1793.3333333313649,96.7997399333322,97.56,0.09756,155815.71008182378,789.5066666666667,0.0,694.9433333348755,0.0,0.0,1.0,0.0,0.0,0.0,8877.960000000001,0.0,0.0,0.0,8877.960000000001,0.0,0.0,687.5182708857061,97.56,0.09756000000000001
2023-02-19 18:00:00,2.5695,507.11,0.128735,91,0.0,0.16702,0.33,0.06693,26962.147879123066,1303019.145,0.0,11714.884999999998,1314734.03,2569.5,0.0,21059.80864106936,1990153.1950015144,0.0,2001868.0800015144,3924.5000000029854,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7733724478418e-12,3.2073665806655296e-12,4.443606828035961e-08,11714.885000000002,0.0,0.0,11714.885000044438,8.385272106315109e-11,8.385272106315109e-11,128.735,0.128735,21938.20968565848,24228.37867556879,0.0,8395.758878773944,0.0,0.0,1.0,176.6025000001344,150.11212500011425,2079710.0887765824,11714.885000000002,0.0,0.0,0.0,2091424.9737765824,3924.5000000029854,3924.5000000029854,0.0,128.735,0.128735,155815.71008182378,789.5066666666667,0.0,694.9433333348755,0.0,0.0,1.0,0.0,0.0,0.0,11714.885000000002,0.0,0.0,0.0,11714.885000000002,0.0,0.0,0.0,128.735,0.12873500000000002
2023-02-19 19:00:00,0.0,496.15,0.189245,91,0.0,0.1664199999999999,0.33,0.06693,26962.147879123066,0.0,0.0,17221.295000000002,17221.295000000002,0.0,0.0,21059.80864106936,2869566.2166705043,0.0,2886787.511670504,5783.666666674401,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.776750578936466e-12,3.210237992095996e-12,4.351460812727993e-08,17221.295000000002,0.0,0.0,17221.295000043516,8.392779064303257e-11,8.392779064303257e-11,189.245,0.189245,21938.20968565848,24228.37867556879,0.0,8395.758878773944,0.0,0.0,1.0,260.26500000034804,221.22525000029583,2998696.6964206765,17221.295000000002,0.0,0.0,0.0,3015917.9914206765,5783.666666674401,5783.6666666744,0.0,189.245,0.189245,155815.71008182378,789.5066666666667,0.0,694.9433333348755,0.0,0.0,1.0,0.0,0.0,0.0,17221.295000000002,0.0,0.0,0.0,17221.295000000002,0.0,0.0,0.0,189.245,0.189245
2023-02-19 20:00:00,0.0,499.56,0.261705,91,0.0,0.13533,0.33,0.06693,26962.147879123066,0.0,0.0,23815.155,23815.155,0.0,0.0,21059.80864106936,3992483.52000304,0.0,4016298.6750030383,7992.000000006082,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.827422545559139e-12,3.253309163725268e-12,4.440152069262672e-08,23815.155,0.0,0.0,23815.1550000444,8.505383434575865e-11,8.505383434575865e-11,261.705,0.2617049999999999,21938.20968565848,24228.37867556879,0.0,8395.758878773944,0.0,0.0,1.0,359.64000000027363,305.69400000023256,4172145.2784031737,23815.155,0.0,0.0,0.0,4195960.433403173,7992.000000006082,7992.00000000608,0.0,261.705,0.2617049999999999,155815.71008182378,789.5066666666667,0.0,694.9433333348755,0.0,0.0,1.0,0.0,0.0,0.0,23815.155,0.0,0.0,0.0,23815.155,0.0,0.0,0.0,261.705,0.26170499999999997
2023-02-19 21:00:00,0.0,483.92,0.236735,91,0.0,0.11812,0.33,0.06693,26962.147879123066,0.0,0.0,21542.885,21542.885,0.0,0.0,21059.80864106936,5189719.386654484,0.0,5211262.271654484,10724.33333330816,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.878094512181813e-12,3.296380335354541e-12,4.358085408155776e-08,21542.885,0.0,0.0,21542.88500004358,8.617987804848469e-11,8.617987804848473e-11,236.735,0.236735,21938.20968565848,24228.37867556879,0.0,8395.758878773944,0.0,0.0,1.0,482.5949999988672,410.2057499990371,5423256.759053937,21542.885,0.0,0.0,0.0,5444799.644053937,10724.33333330816,10724.33333330816,0.0,236.735,0.236735,155815.71008182378,789.5066666666667,0.0,694.9433333348755,0.0,0.0,1.0,0.0,0.0,0.0,21542.885000000002,0.0,0.0,0.0,21542.885000000002,0.0,0.0,0.0,236.735,0.236735
2023-02-19 22:00:00,0.0,449.49,0.2225899999999999,91,0.0,0.1112099999999999,0.33,0.06693,26962.147879123066,0.0,0.0,20255.68999999999,20255.68999999999,0.0,0.0,21059.80864106936,6485166.804989952,0.0,6505422.494989952,14427.83333331098,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.827422545559139e-12,3.253309163725268e-12,3.995123616007844e-08,20255.69,0.0,0.0,20255.69000003995,8.505383434575865e-11,8.505383434575865e-11,222.59,0.22259,21938.20968565848,24228.37867556879,0.0,8395.758878773944,0.0,0.0,1.0,649.252499998994,551.8646249991449,6776999.311214499,20255.69,0.0,0.0,0.0,6797255.0012145,14427.83333331098,14427.83333331098,0.0,222.59,0.22259,155815.71008182378,789.5066666666667,0.0,694.9433333348755,0.0,0.0,1.0,0.0,0.0,0.0,20255.69,0.0,0.0,0.0,20255.69,0.0,0.0,0.0,222.59,0.22259
2023-02-19 23:00:00,0.0,441.41,0.229765,91,0.0,0.08734,0.33,0.06693,26962.147879123066,0.0,0.0,20908.615,20908.615,0.0,0.0,21059.80864106936,8523994.94165844,0.0,8544903.55665844,19310.83333331469,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.817288152234605e-12,3.244694929399414e-12,3.9129192791675136e-08,20908.615,0.0,0.0,20908.615000039128,8.482862560521344e-11,8.482862560521344e-11,229.765,0.229765,21938.20968565848,24228.37867556879,0.0,8395.758878773944,0.0,0.0,1.0,868.9874999991613,738.639374999287,8907574.714033071,20908.615,0.0,0.0,0.0,8928483.329033071,19310.83333331469,19310.83333331469,0.0,229.765,0.229765,155815.71008182378,789.5066666666667,0.0,694.9433333348755,0.0,0.0,1.0,0.0,0.0,0.0,20908.614999999998,0.0,0.0,0.0,20908.614999999998,0.0,0.0,0.0,229.765,0.229765
2023-02-20 00:00:00,0.0,451.15,0.22992,91,0.0,0.07765,0.33,0.06693,26962.147879123066,0.0,0.0,20922.72,20922.72,0.0,0.0,21059.80864106936,1781290.583333185,0.0,1802213.303333185,3948.3333333333335,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.810531890025004e-12,3.2389521065212533e-12,3.9921820621846565e-08,20922.72,0.0,0.0,20922.72000003992,8.467848644500009e-11,8.467848644500009e-11,229.92,0.2299199999999999,21938.20968565848,24228.37867556879,0.0,8395.758878773944,0.0,0.0,1.0,177.6749999999852,151.02374999998742,1861448.659583178,20922.72,0.0,0.0,0.0,1882371.379583178,3948.3333333333335,3948.3333333333335,0.0,229.92,0.2299199999999999,155815.71008182378,789.5066666666667,0.0,694.9433333348755,0.0,0.0,1.0,0.0,0.0,0.0,20922.719999999998,0.0,0.0,0.0,20922.719999999998,0.0,0.0,0.0,229.92,0.22991999999999999
2023-02-20 01:00:00,0.0,449.67,0.233455,91,0.0,0.04888,0.33,0.06693,26962.147879123066,0.0,0.0,21244.405,21244.405,0.0,0.0,21059.80864106936,1906076.184999952,0.0,1927320.589999952,4238.833333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.776750578936466e-12,3.210237992095996e-12,3.943810105128282e-08,21244.405,0.0,0.0,21244.40500003944,8.392779064303257e-11,8.392779064303257e-11,233.455,0.233455,21938.20968565848,24228.37867556879,0.0,8395.758878773944,0.0,0.0,1.0,190.74749999999517,162.13537499999586,1991849.6133249493,21244.405,0.0,0.0,0.0,2013094.0183249493,4238.833333333333,4238.833333333333,0.0,233.455,0.233455,155815.71008182378,789.5066666666667,0.0,694.9433333348755,0.0,0.0,1.0,0.0,0.0,0.0,21244.405000000002,0.0,0.0,0.0,21244.405000000002,0.0,0.0,0.0,233.455,0.23345500000000002
2023-02-20 02:00:00,0.0,450.66,0.24395,91,0.0,0.04631,0.33,0.06693,26962.147879123066,0.0,0.0,22199.45,22199.45,0.0,0.0,21059.80864106936,3657556.560000979,0.0,3679756.010000979,8116.000000002698,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.678784776806055e-12,3.1269670602851466e-12,3.849968442563578e-08,22199.45,0.0,0.0,22199.4500000385,8.175077281791232e-11,8.175077281791232e-11,243.95,0.24395,21938.20968565848,24228.37867556879,7209.037000005485,8395.758878773944,0.0,0.0,1.0,365.22000000027793,310.43700000023625,3822146.605202908,22199.45,0.0,0.0,0.0,3844346.055202908,8116.000000006175,8116.000000006176,0.0,243.95,0.24395,155815.71008182378,789.5066666666667,0.0,694.9433333348755,0.0,0.0,1.0,0.0,0.0,0.0,22199.45,0.0,0.0,0.0,22199.45,0.0,0.0,0.0,243.95,0.24395
2023-02-20 03:00:00,0.0,465.15,0.2561,91,0.0,0.0323699999999999,0.33,0.06693,26962.147879123066,0.0,0.0,23305.1,23305.1,0.0,0.0,21059.80864106936,6038654.8250164185,0.0,6061959.925016418,12982.16666670249,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7801287100514e-12,3.2131094035436897e-12,4.083225730237839e-08,23305.1,0.0,0.0,23305.100000040835,8.400286022336445e-11,8.400286022336444e-11,256.1,0.2561,21938.20968565848,24228.37867556879,0.0,15604.79587877943,0.0,0.0,1.0,584.1975000019446,496.5678750016529,6310394.292146005,23305.1,0.0,0.0,0.0,6333699.392146004,12982.16666670988,12982.16666670988,0.0,256.1,0.2561,155815.71008182378,789.5066666666667,0.0,694.9433333348755,0.0,0.0,1.0,0.0,0.0,0.0,23305.1,0.0,0.0,0.0,23305.1,0.0,0.0,0.0,256.1,0.25610000000000005
2023-02-20 04:00:00,0.0,497.87,0.49742,91,0.0,0.09716,0.33,0.06693,26962.147879123066,0.0,0.0,45265.22,45265.22,0.0,0.0,21059.80864106936,8187887.041654299,0.0,8233152.261654299,16445.833333309016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.800397496700469e-12,3.230337872195399e-12,4.3938857272399216e-08,45265.22,0.0,0.0,45265.22000004394,8.445327770445488e-11,8.445327770445488e-11,497.42,0.49742,21938.20968565848,24228.37867556879,0.0,15604.79587877943,0.0,0.0,1.0,740.0624999990632,629.0531249992038,8556341.958530836,45265.22,0.0,0.0,0.0,8601607.178530836,16445.833333312516,16445.833333312516,0.0,497.42,0.49742,155815.71008182378,789.5066666666667,0.0,694.9433333348755,0.0,0.0,1.0,0.0,0.0,0.0,45265.22,0.0,0.0,0.0,45265.22,0.0,0.0,0.0,497.42,0.49742000000000003
2023-02-20 05:00:00,0.0,503.59,0.822785,91,0.0,0.10477,0.33,0.06693,26962.147879123066,0.0,0.0,74873.435,74873.435,0.0,0.0,21059.80864106936,100969.795,0.0,175843.22999999998,200.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.766616185611932e-12,3.201623757770142e-12,4.404861346518592e-08,74873.435,0.0,0.0,74873.43500004405,8.370258190248737e-11,8.370258190248737e-11,822.785,0.822785,21938.20968565848,24228.37867556879,0.0,15604.79587877943,0.0,0.0,1.0,9.022500000006866,7.669125000005836,105513.43577508027,74873.435,0.0,0.0,0.0,180386.8707750803,200.5,200.5,0.0,822.785,0.822785,155815.71008182378,789.5066666666667,0.0,694.9433333348755,0.0,0.0,1.0,0.0,0.0,0.0,74873.435,0.0,0.0,0.0,74873.435,0.0,0.0,0.0,822.785,0.822785
