Datetime,CZ,FR,HU,NL,SE
2024-03-20 19:00:00,656.15,46.94,317.01,499.38,28.3
2024-03-20 20:00:00,660.68,36.85,322.73,493.15,27.8
2024-03-20 21:00:00,684.1,30.5,318.07,484.06,26.1
2024-03-20 22:00:00,700.84,32.85,306.1,477.5,25.22
2024-03-20 23:00:00,699.2,32.44,300.1,446.86,23.77
2024-03-21 00:00:00,697.78,32.61,304.25,396.38,22.04
2024-03-21 01:00:00,698.95,32.43,309.98,374.29,21.68
2024-03-21 02:00:00,692.59,32.49,310.73,352.22,21.37
2024-03-21 03:00:00,679.68,32.77,316.37,322.79,21.35
2024-03-21 04:00:00,665.15,32.05,331.21,338.85,22.18
2024-03-21 05:00:00,658.77,32.43,319.06,372.64,23.42
2024-03-21 06:00:00,629.0,32.29,279.78,421.83,23.82
2024-03-21 07:00:00,581.42,31.96,245.63,416.56,36.19
2024-03-21 08:00:00,518.99,31.8,224.96,384.46,39.61
2024-03-21 09:00:00,490.94,31.68,199.63,348.89,40.34
2024-03-21 10:00:00,453.35,31.56,199.38,319.89,39.61
2024-03-21 11:00:00,483.08,31.87,205.08,287.04,36.48
2024-03-21 12:00:00,505.82,31.55,216.16,273.82,26.87
2024-03-21 13:00:00,517.65,32.0,223.01,277.27,25.79
2024-03-21 14:00:00,537.57,32.07,251.55,278.64,25.97
2024-03-21 15:00:00,582.6,32.32,299.7,311.75,25.3
2024-03-21 16:00:00,598.35,32.69,321.04,360.61,24.68
2024-03-21 17:00:00,608.54,33.95,328.37,398.06,26.9
2024-03-21 18:00:00,609.1,41.12,326.32,414.06,25.35
2024-03-21 19:00:00,596.53,47.52,314.28,382.98,24.51
2024-03-21 20:00:00,600.54,35.73,291.96,345.41,23.9
2024-03-21 21:00:00,605.43,32.27,276.0,296.85,23.03
2024-03-21 22:00:00,593.42,32.46,253.11,254.57,21.88
2024-03-21 23:00:00,534.17,32.56,229.01,233.33,22.32
2024-03-22 00:00:00,520.05,31.77,223.86,221.55,21.42
2024-03-22 01:00:00,519.77,32.01,226.53,225.93,20.87
2024-03-22 02:00:00,520.18,32.97,227.72,228.8,21.48
2024-03-22 03:00:00,505.76,33.21,231.75,231.46,22.81
2024-03-22 04:00:00,533.41,33.45,270.97,230.4,22.38
2024-03-22 05:00:00,531.6,32.0,290.44,229.24,22.51
2024-03-22 06:00:00,518.66,31.48,299.27,226.64,22.49
2024-03-22 07:00:00,495.46,37.04,284.61,216.52,22.7
2024-03-22 08:00:00,462.27,34.59,273.39,208.75,24.44
2024-03-22 09:00:00,400.16,30.55,220.09,213.56,27.24
2024-03-22 10:00:00,382.87,29.93,198.69,210.87,38.39
2024-03-22 11:00:00,391.76,29.6,196.97,199.47,27.02
2024-03-22 12:00:00,406.14,29.86,206.82,210.49,26.47
2024-03-22 13:00:00,421.42,29.85,214.97,237.53,26.35
2024-03-22 14:00:00,448.3,30.94,235.47,282.29,26.21
2024-03-22 15:00:00,494.05,31.47,282.7,316.88,24.99
2024-03-22 16:00:00,518.5,31.78,311.92,363.61,23.95
2024-03-22 17:00:00,545.34,32.47,331.26,417.49,23.73
2024-03-22 18:00:00,550.63,32.68,334.92,450.57,23.47
2024-03-22 19:00:00,540.67,30.19,315.79,466.19,23.38
2024-03-22 20:00:00,551.58,28.86,305.76,468.17,23.54
2024-03-22 21:00:00,553.77,30.63,283.23,432.51,23.1
2024-03-22 22:00:00,535.45,31.29,264.73,387.74,23.28
2024-03-22 23:00:00,456.88,31.47,269.47,357.8,23.67
2024-03-23 00:00:00,431.25,32.25,269.13,320.85,24.02
2024-03-23 01:00:00,443.72,33.01,271.45,284.53,23.74
2024-03-23 02:00:00,415.6,35.57,262.06,256.3,24.18
2024-03-23 03:00:00,411.81,36.54,258.85,230.87,24.61
2024-03-23 04:00:00,405.05,36.59,246.07,211.48,25.08
2024-03-23 05:00:00,390.05,35.8,227.99,204.17,23.96
2024-03-23 06:00:00,350.58,35.0,200.74,182.54,25.3
2024-03-23 07:00:00,324.09,33.93,179.2,145.53,27.18
2024-03-23 08:00:00,291.81,33.26,156.17,116.25,32.97
2024-03-23 09:00:00,286.01,33.38,145.67,101.34,52.3
2024-03-23 10:00:00,287.36,36.46,167.3,98.43,60.61
2024-03-23 11:00:00,294.65,37.81,168.16,93.86,56.96
2024-03-23 12:00:00,297.56,37.28,178.82,96.64,56.74
2024-03-23 13:00:00,320.0,37.34,193.23,97.27,37.61
2024-03-23 14:00:00,327.47,36.65,189.63,102.52,37.2
2024-03-23 15:00:00,345.27,33.86,194.15,114.16,36.33
2024-03-23 16:00:00,370.76,33.04,197.24,142.39,29.21
2024-03-23 17:00:00,398.24,32.09,210.6,191.27,23.53
2024-03-23 18:00:00,406.39,31.08,217.81,210.63,22.86
2024-03-23 19:00:00,405.2,39.74,216.11,210.8,23.24
2024-03-23 20:00:00,397.7,39.43,222.15,195.73,25.58
2024-03-23 21:00:00,366.29,39.78,218.62,182.66,32.01
2024-03-23 22:00:00,343.66,34.12,206.2,163.66,45.37
2024-03-23 23:00:00,352.27,32.39,209.7,153.3,49.68
2024-03-24 00:00:00,346.84,35.04,196.44,140.38,64.21
2024-03-24 01:00:00,345.98,36.68,195.62,138.21,65.61
2024-03-24 02:00:00,349.4,38.33,200.04,145.03,62.87
2024-03-24 03:00:00,351.98,38.75,207.45,153.25,57.91
2024-03-24 04:00:00,356.86,38.66,213.1,152.5,52.19
2024-03-24 05:00:00,337.71,39.62,188.9,154.57,64.92
2024-03-24 06:00:00,319.13,40.37,181.35,153.22,64.31
2024-03-24 07:00:00,303.14,38.14,167.65,133.37,61.28
2024-03-24 08:00:00,275.32,37.66,143.07,117.11,60.37
2024-03-24 09:00:00,272.73,36.22,143.76,110.84,59.85
2024-03-24 10:00:00,268.92,35.76,152.25,105.27,60.24
2024-03-24 11:00:00,267.62,37.1,151.13,101.63,61.42
2024-03-24 12:00:00,278.44,36.72,148.3,101.46,58.26
2024-03-24 13:00:00,276.77,35.73,144.21,103.8,60.63
2024-03-24 14:00:00,289.51,35.19,159.67,111.27,60.92
2024-03-24 15:00:00,321.57,36.05,176.76,126.48,39.87
2024-03-24 16:00:00,370.02,34.52,207.31,151.74,26.73
2024-03-24 17:00:00,387.4,32.27,219.52,181.39,23.24
2024-03-24 18:00:00,397.86,31.94,230.41,196.85,23.28
2024-03-24 19:00:00,391.54,31.66,221.03,202.79,23.34
2024-03-24 20:00:00,400.53,31.79,227.28,213.85,24.02
2024-03-24 21:00:00,394.78,32.15,214.71,235.38,23.41
2024-03-24 22:00:00,395.69,32.53,212.4,260.04,23.22
2024-03-24 23:00:00,424.95,32.95,221.58,286.95,23.78
2024-03-25 00:00:00,420.56,32.99,228.27,302.49,24.39
2024-03-25 01:00:00,431.12,33.58,229.1,324.45,24.02
2024-03-25 02:00:00,431.57,33.52,226.69,340.95,24.24
2024-03-25 03:00:00,454.98,33.33,224.79,382.15,24.25
2024-03-25 04:00:00,474.45,32.83,241.12,445.97,24.59
2024-03-25 05:00:00,457.77,32.74,236.35,478.99,24.09
2024-03-25 06:00:00,449.78,32.42,246.19,460.48,24.77
2024-03-25 07:00:00,417.04,32.13,219.96,371.23,41.4
2024-03-25 08:00:00,395.48,32.29,196.36,288.53,32.37
2024-03-25 09:00:00,384.46,31.47,225.86,208.94,34.89
2024-03-25 10:00:00,365.12,31.53,286.5,189.58,41.83
2024-03-25 11:00:00,366.44,31.2,250.99,176.2,29.99
2024-03-25 12:00:00,377.85,31.32,218.93,176.33,34.61
2024-03-25 13:00:00,412.06,31.19,205.07,196.83,30.22
2024-03-25 14:00:00,465.55,31.37,233.93,233.65,28.39
2024-03-25 15:00:00,494.75,31.52,279.02,303.33,24.26
2024-03-25 16:00:00,520.61,31.11,314.79,381.52,25.22
2024-03-25 17:00:00,548.41,31.59,336.19,432.89,25.25
2024-03-25 18:00:00,551.6,34.59,333.39,448.49,25.18
2024-03-25 19:00:00,549.81,34.15,323.77,430.74,25.13
2024-03-25 20:00:00,553.72,31.36,306.65,399.71,24.28
2024-03-25 21:00:00,548.82,31.03,292.85,349.19,24.47
2024-03-25 22:00:00,551.17,31.5,280.37,310.77,24.52
2024-03-25 23:00:00,552.23,31.14,276.55,276.9,24.48
2024-03-26 00:00:00,551.21,31.31,264.22,272.91,24.28
2024-03-26 01:00:00,549.43,31.17,263.31,282.34,24.32
2024-03-26 02:00:00,547.95,31.36,262.91,286.29,24.54
2024-03-26 03:00:00,551.16,31.68,270.52,294.31,24.5
2024-03-26 04:00:00,561.38,31.63,289.51,317.15,24.29
2024-03-26 05:00:00,546.4,31.67,266.05,343.8,24.02
2024-03-26 06:00:00,505.67,35.3,223.45,326.46,24.16
2024-03-26 07:00:00,439.68,44.44,195.97,271.38,24.61
2024-03-26 08:00:00,383.63,48.69,163.97,228.98,24.68
2024-03-26 09:00:00,338.23,47.12,155.04,207.02,43.06
2024-03-26 10:00:00,335.01,49.24,152.03,194.55,46.66
2024-03-26 11:00:00,342.12,48.92,151.65,192.03,47.73
2024-03-26 12:00:00,374.94,43.82,172.46,208.26,47.1
2024-03-26 13:00:00,410.77,47.39,177.85,218.64,40.73
2024-03-26 14:00:00,443.26,48.65,208.87,258.4,28.35
2024-03-26 15:00:00,497.85,49.09,244.14,302.01,22.47
2024-03-26 16:00:00,530.15,54.08,278.3,346.09,21.53
2024-03-26 17:00:00,546.72,55.66,302.31,410.14,21.63
2024-03-26 18:00:00,552.52,49.62,312.29,436.09,21.05
2024-03-26 19:00:00,541.22,45.3,297.89,418.88,20.6
2024-03-26 20:00:00,542.1,35.42,280.84,370.42,20.82
2024-03-26 21:00:00,550.15,33.01,259.44,323.86,21.47
2024-03-26 22:00:00,537.38,31.42,255.28,302.01,21.39
2024-03-26 23:00:00,482.44,31.07,256.19,285.22,21.36
2024-03-27 00:00:00,454.91,31.17,254.9,289.63,21.86
2024-03-27 01:00:00,462.61,31.05,255.7,272.14,21.89
2024-03-27 02:00:00,450.76,30.92,252.5,264.69,22.27
2024-03-27 03:00:00,457.17,30.67,254.54,268.27,22.05
2024-03-27 04:00:00,460.58,30.81,258.85,280.62,21.95
2024-03-27 05:00:00,450.48,39.16,272.64,298.13,22.0
2024-03-27 06:00:00,420.88,45.86,276.71,308.13,22.49
2024-03-27 07:00:00,388.63,45.56,249.85,289.26,23.15
2024-03-27 08:00:00,374.84,45.33,217.87,253.99,24.1
2024-03-27 09:00:00,338.54,44.67,202.69,219.62,26.53
2024-03-27 10:00:00,321.66,34.77,186.63,202.82,33.51
2024-03-27 11:00:00,307.43,31.87,173.99,200.08,32.95
2024-03-27 12:00:00,322.83,31.57,187.81,177.2,27.72
2024-03-27 13:00:00,354.67,32.04,227.21,184.61,24.49
2024-03-27 14:00:00,400.75,32.31,236.35,247.24,24.43
2024-03-27 15:00:00,430.83,31.79,265.45,288.85,23.93
2024-03-27 16:00:00,450.13,30.28,288.28,304.94,23.04
2024-03-27 17:00:00,464.97,29.25,290.46,354.36,21.97
2024-03-27 18:00:00,476.84,28.88,288.59,387.63,22.36
2024-03-27 19:00:00,465.0,28.81,253.01,383.37,23.67
2024-03-27 20:00:00,445.32,28.17,248.29,371.33,23.0
2024-03-27 21:00:00,436.2,28.52,252.26,357.24,23.68
2024-03-27 22:00:00,429.81,28.67,252.48,332.4,24.79
2024-03-27 23:00:00,389.52,28.98,236.45,286.41,23.92
2024-03-28 00:00:00,363.67,29.36,235.46,261.6,25.44
2024-03-28 01:00:00,376.6,29.57,233.9,262.35,25.56
2024-03-28 02:00:00,376.72,30.02,231.12,266.17,25.21
2024-03-28 03:00:00,392.6,30.41,230.93,253.18,24.16
2024-03-28 04:00:00,416.69,29.99,232.83,235.29,22.89
2024-03-28 05:00:00,449.01,29.89,249.53,222.77,23.24
2024-03-28 06:00:00,417.02,30.46,237.94,227.25,23.41
2024-03-28 07:00:00,374.82,30.38,212.12,220.12,24.43
2024-03-28 08:00:00,308.75,30.47,183.86,198.8,25.11
2024-03-28 09:00:00,254.71,31.64,171.53,167.54,27.05
2024-03-28 10:00:00,248.81,32.72,182.17,138.31,38.52
2024-03-28 11:00:00,246.02,33.91,206.52,120.22,40.93
2024-03-28 12:00:00,271.55,33.68,219.59,108.78,42.47
2024-03-28 13:00:00,305.72,33.0,192.35,103.53,48.26
2024-03-28 14:00:00,321.1,32.12,187.69,109.98,31.58
2024-03-28 15:00:00,338.62,31.75,199.86,124.73,23.95
2024-03-28 16:00:00,358.55,30.56,210.84,140.22,22.0
2024-03-28 17:00:00,366.35,29.79,213.28,170.41,21.44
2024-03-28 18:00:00,368.83,28.59,212.99,188.87,21.8
2024-03-28 19:00:00,367.91,28.27,186.89,179.5,22.25
2024-03-28 20:00:00,362.38,28.67,185.01,167.25,22.39
2024-03-28 21:00:00,349.07,28.91,196.43,153.12,21.65
2024-03-28 22:00:00,348.98,28.77,207.43,143.91,20.31
2024-03-28 23:00:00,346.42,30.17,219.99,143.51,20.97
2024-03-29 00:00:00,348.84,31.45,226.83,143.31,19.35
2024-03-29 01:00:00,348.72,31.65,223.16,144.78,19.14
2024-03-29 02:00:00,344.23,32.26,223.38,147.01,19.28
2024-03-29 03:00:00,346.83,32.46,224.93,146.2,19.61
2024-03-29 04:00:00,351.17,32.02,222.68,151.2,19.49
2024-03-29 05:00:00,337.65,31.46,199.81,160.09,20.1
2024-03-29 06:00:00,321.4,31.11,168.54,161.98,22.06
2024-03-29 07:00:00,280.79,30.4,143.55,151.14,28.47
2024-03-29 08:00:00,241.81,31.22,142.66,127.71,39.13
2024-03-29 09:00:00,229.54,31.66,136.98,108.35,33.75
2024-03-29 10:00:00,239.09,32.74,135.04,101.16,25.86
2024-03-29 11:00:00,250.69,32.42,135.55,90.88,28.34
2024-03-29 12:00:00,269.62,32.15,165.37,91.37,33.71
2024-03-29 13:00:00,269.71,32.47,195.58,93.45,39.78
2024-03-29 14:00:00,294.29,32.2,194.32,103.56,25.58
2024-03-29 15:00:00,314.68,31.81,196.28,131.32,23.32
2024-03-29 16:00:00,327.71,31.12,184.44,204.85,22.97
2024-03-29 17:00:00,360.34,31.49,201.32,292.56,23.34
2024-03-29 18:00:00,373.55,31.75,210.64,329.53,22.99
2024-03-29 19:00:00,348.02,30.95,193.75,328.66,23.23
2024-03-29 20:00:00,350.68,30.95,178.85,325.75,22.87
2024-03-29 21:00:00,367.18,31.69,185.97,340.75,23.2
2024-03-29 22:00:00,363.64,32.1,186.19,302.55,24.34
2024-03-29 23:00:00,351.24,32.32,189.87,267.96,24.58
2024-03-30 00:00:00,344.64,32.88,186.56,242.48,25.06
2024-03-30 01:00:00,334.08,33.52,188.42,264.82,25.17
2024-03-30 02:00:00,324.61,33.67,187.78,306.13,24.65
2024-03-30 03:00:00,324.73,33.62,188.8,307.09,24.66
2024-03-30 04:00:00,326.91,33.73,192.56,306.93,24.76
2024-03-30 05:00:00,332.49,33.59,194.55,354.76,24.4
2024-03-30 06:00:00,296.94,33.88,226.41,345.16,24.26
2024-03-30 07:00:00,277.65,33.53,209.86,318.84,32.27
2024-03-30 08:00:00,259.42,32.91,155.74,288.47,39.35
2024-03-30 09:00:00,239.86,32.31,146.0,249.18,41.35
2024-03-30 10:00:00,220.59,32.08,147.61,244.72,43.15
2024-03-30 11:00:00,226.54,32.68,151.32,268.2,46.8
2024-03-30 12:00:00,227.22,32.14,153.58,261.46,45.38
2024-03-30 13:00:00,215.58,32.2,153.66,261.22,38.53
2024-03-30 14:00:00,230.93,31.8,164.35,238.88,36.36
2024-03-30 15:00:00,276.67,31.65,160.38,263.39,23.94
2024-03-30 16:00:00,318.45,31.63,178.85,291.71,23.55
2024-03-30 17:00:00,369.47,33.29,204.33,339.43,22.08
2024-03-30 18:00:00,372.2,40.52,212.59,404.31,22.12
2024-03-30 19:00:00,353.8,38.96,194.19,417.26,22.99
2024-03-30 20:00:00,349.11,33.32,194.82,391.4,22.04
2024-03-30 21:00:00,341.26,31.74,197.94,378.86,22.42
2024-03-30 22:00:00,333.91,31.63,207.49,363.94,22.81
2024-03-30 23:00:00,319.92,31.9,208.29,360.65,23.97
2024-03-31 00:00:00,299.9,32.25,194.04,381.11,23.6
2024-03-31 01:00:00,309.2,32.73,188.22,350.06,23.58
2024-03-31 02:00:00,313.73,33.47,179.23,369.69,23.48
2024-03-31 03:00:00,306.8,33.74,189.87,354.81,24.02
2024-03-31 04:00:00,300.0,33.79,196.32,341.49,24.86
2024-03-31 05:00:00,275.22,33.66,231.91,307.48,33.75
2024-03-31 06:00:00,259.9,33.4,271.35,269.98,37.56
2024-03-31 07:00:00,247.54,33.61,241.32,218.78,43.27
2024-03-31 08:00:00,234.4,33.93,161.2,179.51,45.06
2024-03-31 09:00:00,227.52,33.68,144.17,148.78,51.5
2024-03-31 10:00:00,229.56,35.1,138.1,131.26,62.82
2024-03-31 11:00:00,231.68,37.23,140.65,128.32,65.91
2024-03-31 12:00:00,224.55,37.24,141.12,122.68,67.43
2024-03-31 13:00:00,236.51,36.75,166.91,152.72,73.52
2024-03-31 14:00:00,225.83,35.12,175.19,165.23,66.08
2024-03-31 15:00:00,243.48,33.08,177.8,234.27,24.98
2024-03-31 16:00:00,278.55,31.8,172.82,305.31,24.5
2024-03-31 17:00:00,308.48,31.06,201.28,303.78,24.88
2024-03-31 18:00:00,302.91,31.08,195.7,308.09,25.52
2024-03-31 19:00:00,305.2,31.36,172.58,310.56,25.85
2024-03-31 20:00:00,295.21,31.41,181.23,318.6,26.77
2024-03-31 21:00:00,301.6,29.13,171.32,334.6,27.3
2024-03-31 22:00:00,294.58,24.23,197.89,293.32,30.76
2024-03-31 23:00:00,286.61,31.24,193.08,270.35,33.38
2024-04-01 00:00:00,288.38,24.03,178.22,281.47,30.18
2024-04-01 01:00:00,284.11,21.9,174.1,292.69,26.0
2024-04-01 02:00:00,297.29,22.42,163.0,308.16,24.18
2024-04-01 03:00:00,319.18,22.6,171.65,302.89,23.51
2024-04-01 04:00:00,335.62,21.63,167.29,308.31,23.21
2024-04-01 05:00:00,325.91,20.95,157.06,313.86,23.76
2024-04-01 06:00:00,285.77,21.02,153.62,285.14,23.7
2024-04-01 07:00:00,250.04,21.06,149.02,240.98,24.27
2024-04-01 08:00:00,220.26,21.72,146.47,215.77,35.02
2024-04-01 09:00:00,208.9,22.54,135.35,190.33,39.82
2024-04-01 10:00:00,208.41,22.7,127.33,168.23,40.5
2024-04-01 11:00:00,209.31,24.31,130.43,143.96,41.68
2024-04-01 12:00:00,238.99,23.58,124.93,123.02,39.72
2024-04-01 13:00:00,281.86,23.67,135.55,116.04,34.86
2024-04-01 14:00:00,306.8,23.4,158.61,113.41,26.82
2024-04-01 15:00:00,325.87,22.18,179.97,126.73,24.17
2024-04-01 16:00:00,325.26,20.92,190.59,164.31,22.38
2024-04-01 17:00:00,337.98,24.09,196.96,200.39,22.33
2024-04-01 18:00:00,346.24,35.59,184.92,239.2,22.25
2024-04-01 19:00:00,351.25,34.64,172.58,243.28,20.27
2024-04-01 20:00:00,362.46,25.18,185.5,225.62,19.08
2024-04-01 21:00:00,345.97,23.09,182.59,208.73,20.42
2024-04-01 22:00:00,337.13,20.79,180.97,200.71,20.41
2024-04-01 23:00:00,339.92,21.17,180.33,202.47,21.19
2024-04-02 00:00:00,332.98,21.53,180.11,197.89,20.8
2024-04-02 01:00:00,316.92,20.7,167.94,201.38,19.7
2024-04-02 02:00:00,312.62,21.16,168.33,190.99,25.09
2024-04-02 03:00:00,319.6,21.24,184.18,188.96,20.2
2024-04-02 04:00:00,325.94,20.09,200.73,204.94,20.41
2024-04-02 05:00:00,308.89,19.78,185.15,217.76,20.71
2024-04-02 06:00:00,302.43,20.12,177.93,194.4,21.03
2024-04-02 07:00:00,275.89,20.37,170.99,155.6,21.65
2024-04-02 08:00:00,235.97,20.37,167.48,137.38,41.23
2024-04-02 09:00:00,231.51,20.65,172.65,123.77,42.65
2024-04-02 10:00:00,235.57,21.5,168.76,116.99,41.51
2024-04-02 11:00:00,226.98,20.86,138.23,109.39,40.26
2024-04-02 12:00:00,220.03,21.01,132.89,108.63,42.01
2024-04-02 13:00:00,228.0,22.35,141.5,108.78,43.85
2024-04-02 14:00:00,254.56,22.97,161.05,119.04,43.54
2024-04-02 15:00:00,285.3,23.53,194.36,146.93,21.49
2024-04-02 16:00:00,317.87,21.17,233.83,184.09,20.22
2024-04-02 17:00:00,367.07,20.51,253.07,225.98,20.65
2024-04-02 18:00:00,379.7,21.22,258.06,267.25,20.45
2024-04-02 19:00:00,375.61,21.39,243.54,286.44,19.93
2024-04-02 20:00:00,375.94,23.28,235.13,298.05,19.34
2024-04-02 21:00:00,369.08,20.08,217.24,293.47,19.45
2024-04-02 22:00:00,390.95,20.15,217.06,283.15,18.8
2024-04-02 23:00:00,402.46,20.28,217.31,300.09,18.59
2024-04-03 00:00:00,420.16,20.12,216.48,299.28,18.68
2024-04-03 01:00:00,429.19,20.4,223.59,280.2,18.98
2024-04-03 02:00:00,426.82,20.89,234.66,271.44,18.17
2024-04-03 03:00:00,446.55,20.86,259.92,296.7,17.4
2024-04-03 04:00:00,455.55,20.9,282.54,325.44,17.83
2024-04-03 05:00:00,443.8,20.72,254.46,337.56,18.65
2024-04-03 06:00:00,378.31,21.22,224.39,331.16,19.39
2024-04-03 07:00:00,335.03,21.7,187.9,296.36,19.79
2024-04-03 08:00:00,318.93,20.92,168.09,273.14,20.77
2024-04-03 09:00:00,306.96,20.82,158.84,243.42,21.91
2024-04-03 10:00:00,302.07,20.77,146.94,238.2,22.4
2024-04-03 11:00:00,308.6,20.93,162.39,222.02,23.18
2024-04-03 12:00:00,329.12,21.54,184.07,185.58,23.52
2024-04-03 13:00:00,369.55,21.17,205.18,166.43,23.35
2024-04-03 14:00:00,400.68,21.02,242.63,171.82,22.92
2024-04-03 15:00:00,423.25,20.98,264.99,192.02,22.67
2024-04-03 16:00:00,436.97,21.22,269.94,210.88,21.76
2024-04-03 17:00:00,467.44,21.69,275.45,222.97,21.53
2024-04-03 18:00:00,438.63,19.59,269.24,215.87,21.3
2024-04-03 19:00:00,415.71,18.7,248.21,199.91,20.81
2024-04-03 20:00:00,403.97,18.62,230.27,165.05,20.33
2024-04-03 21:00:00,380.33,20.54,210.19,155.87,20.85
2024-04-03 22:00:00,393.26,19.35,205.95,150.21,20.46
2024-04-03 23:00:00,383.62,17.98,194.35,160.02,21.51
2024-04-04 00:00:00,391.42,20.24,193.61,171.45,22.13
2024-04-04 01:00:00,380.62,21.86,192.97,181.64,21.59
2024-04-04 02:00:00,379.8,21.74,203.91,191.9,22.37
2024-04-04 03:00:00,391.23,22.31,226.91,207.1,22.82
2024-04-04 04:00:00,396.34,19.69,268.04,209.88,22.33
2024-04-04 05:00:00,390.37,18.84,253.63,219.7,23.0
2024-04-04 06:00:00,366.45,18.72,225.12,209.57,22.43
2024-04-04 07:00:00,346.58,19.93,197.66,197.95,26.52
2024-04-04 08:00:00,322.46,21.32,188.37,169.91,22.66
2024-04-04 09:00:00,313.44,21.41,189.55,134.8,22.96
2024-04-04 10:00:00,318.5,21.91,192.92,108.65,22.15
2024-04-04 11:00:00,315.76,21.89,192.87,97.76,22.14
2024-04-04 12:00:00,328.53,21.69,172.99,93.07,21.67
2024-04-04 13:00:00,350.9,22.86,175.0,95.69,21.26
2024-04-04 14:00:00,339.4,25.05,203.13,101.23,23.46
2024-04-04 15:00:00,347.21,25.76,230.28,118.31,20.91
2024-04-04 16:00:00,372.21,24.86,268.49,147.43,20.7
2024-04-04 17:00:00,395.57,21.15,272.12,184.72,20.38
2024-04-04 18:00:00,383.27,21.14,259.5,195.56,20.49
2024-04-04 19:00:00,388.57,21.13,251.64,194.99,20.87
2024-04-04 20:00:00,378.39,21.82,225.91,192.75,20.87
2024-04-04 21:00:00,391.64,23.39,219.91,163.02,20.65
2024-04-04 22:00:00,389.28,22.44,220.29,163.32,21.1
2024-04-04 23:00:00,374.53,21.22,214.96,166.13,22.77
2024-04-05 00:00:00,375.77,22.1,210.12,160.07,22.84
2024-04-05 01:00:00,377.27,22.55,208.29,153.11,22.64
2024-04-05 02:00:00,388.91,22.57,211.1,161.52,22.68
2024-04-05 03:00:00,398.69,21.99,217.95,170.43,21.28
2024-04-05 04:00:00,398.71,21.12,231.05,186.3,21.19
2024-04-05 05:00:00,379.01,20.42,225.47,197.8,21.73
2024-04-05 06:00:00,353.97,20.53,183.95,171.47,21.83
2024-04-05 07:00:00,311.8,20.74,166.44,152.61,22.17
2024-04-05 08:00:00,277.73,21.47,158.63,137.39,31.26
2024-04-05 09:00:00,259.26,21.69,145.92,125.17,40.1
2024-04-05 10:00:00,235.97,22.11,133.82,108.05,42.79
2024-04-05 11:00:00,241.09,21.22,129.74,105.91,48.43
2024-04-05 12:00:00,238.41,24.16,132.87,91.58,51.87
2024-04-05 13:00:00,249.53,24.03,143.42,84.7,45.54
2024-04-05 14:00:00,253.15,22.0,159.08,82.94,39.93
2024-04-05 15:00:00,286.6,22.29,187.62,91.43,28.86
2024-04-05 16:00:00,311.27,22.19,218.6,110.48,24.61
2024-04-05 17:00:00,343.02,21.34,238.7,139.24,22.27
2024-04-05 18:00:00,361.29,22.02,233.19,163.75,22.02
2024-04-05 19:00:00,383.16,21.59,223.83,170.57,21.86
2024-04-05 20:00:00,394.54,21.43,221.98,180.38,22.98
2024-04-05 21:00:00,385.16,21.13,220.42,212.07,25.84
2024-04-05 22:00:00,367.34,21.01,202.28,224.71,31.47
2024-04-05 23:00:00,372.3,21.13,205.69,215.58,31.37
2024-04-06 00:00:00,374.34,21.19,207.73,235.61,31.93
2024-04-06 01:00:00,381.24,19.63,212.73,282.48,31.18
2024-04-06 02:00:00,396.07,19.45,213.75,264.57,22.64
2024-04-06 03:00:00,411.01,19.64,217.66,231.48,22.55
2024-04-06 04:00:00,408.11,19.77,222.11,207.77,22.73
2024-04-06 05:00:00,388.79,19.76,215.78,194.14,23.55
2024-04-06 06:00:00,362.02,21.08,211.85,156.69,23.89
2024-04-06 07:00:00,338.21,20.94,196.06,119.92,28.39
2024-04-06 08:00:00,292.71,24.9,165.58,99.69,50.65
2024-04-06 09:00:00,268.38,28.75,145.82,92.51,51.36
2024-04-06 10:00:00,266.68,32.33,144.75,84.18,50.02
2024-04-06 11:00:00,270.51,31.36,139.7,82.08,50.59
2024-04-06 12:00:00,268.8,33.46,140.3,82.36,50.72
2024-04-06 13:00:00,286.15,33.26,163.18,81.96,54.11
2024-04-06 14:00:00,284.29,26.74,181.86,85.17,58.38
2024-04-06 15:00:00,301.91,24.5,204.04,91.59,32.89
2024-04-06 16:00:00,334.18,23.69,217.67,111.46,27.84
2024-04-06 17:00:00,353.07,22.93,227.77,152.5,25.95
2024-04-06 18:00:00,363.95,23.51,210.04,182.41,24.36
2024-04-06 19:00:00,378.39,23.44,212.34,182.9,23.93
2024-04-06 20:00:00,375.3,23.76,214.22,186.35,23.97
2024-04-06 21:00:00,342.98,23.19,205.27,186.83,22.32
2024-04-06 22:00:00,338.86,23.52,202.87,194.2,24.61
2024-04-06 23:00:00,327.9,24.25,200.86,182.76,44.14
2024-04-07 00:00:00,329.59,26.62,203.49,162.23,34.9
2024-04-07 01:00:00,329.63,27.06,202.58,145.05,28.55
2024-04-07 02:00:00,320.31,27.16,201.25,128.96,29.36
2024-04-07 03:00:00,325.98,27.92,202.75,120.21,27.46
2024-04-07 04:00:00,324.23,29.4,197.18,124.85,25.48
2024-04-07 05:00:00,308.83,28.26,184.84,132.92,25.17
2024-04-07 06:00:00,304.47,27.89,173.92,124.98,26.75
2024-04-07 07:00:00,302.11,32.77,162.12,103.58,33.63
2024-04-07 08:00:00,288.49,37.29,148.69,83.04,35.5
2024-04-07 09:00:00,273.11,40.12,140.96,78.19,41.21
