DATETIME;Puiss_CNRS (KW);Tdepart (°C);Tretour (°C);Tint
2023-04-25 23:13:00;308.4808274027571;63.11666666666668;56.21466666666668;19.92
2023-04-25 23:14:00;307.5266143286088;63.12333333333334;56.217333333333336;19.92
2023-04-25 23:15:00;306.5724012544605;63.129999999999995;56.22;19.92
2023-04-25 23:16:00;305.6181881803122;63.136666666666656;56.22266666666666;19.92
2023-04-25 23:17:00;304.6639751061639;63.14333333333332;56.22533333333332;19.92
2023-04-25 23:18:00;303.7097620320156;63.14999999999998;56.22799999999998;19.92
2023-04-25 23:19:00;302.7555489578673;63.15666666666664;56.230666666666636;19.92
2023-04-25 23:20:00;301.801335883719;63.1633333333333;56.2333333333333;19.92
2023-04-25 23:21:00;300.8471228095708;63.169999999999966;56.23599999999997;19.92
2023-04-25 23:22:00;299.8929097354226;63.17666666666664;56.23866666666664;19.92
2023-04-25 23:23:00;298.9386966612744;63.18333333333331;56.24133333333331;19.92
2023-04-25 23:24:00;297.9844835871262;63.189999999999976;56.24399999999998;19.92
2023-04-25 23:25:00;297.030270512978;63.196666666666644;56.24666666666665;19.92
2023-04-25 23:26:00;296.0760574388298;63.20333333333332;56.24933333333332;19.92
2023-04-25 23:27:00;295.12184436468164;63.20999999999999;56.25199999999999;19.92
2023-04-25 23:28:00;294.1676312905334;63.216666666666654;56.25466666666666;19.92
2023-04-25 23:29:00;293.2134182163852;63.22333333333333;56.25733333333333;19.92
2023-04-25 23:30:00;292.259205142237;63.23;56.26;19.92
2023-04-25 23:31:00;291.3049920680887;63.242999999999995;56.26083333333333;19.913333333333334
2023-04-25 23:32:00;290.3507789939404;63.256;56.261666666666656;19.906666666666666
2023-04-25 23:33:00;289.3965659197921;63.269;56.26249999999999;19.9
2023-04-25 23:34:00;288.4423528456438;63.282;56.26333333333332;19.893333333333334
2023-04-25 23:35:00;287.4881397714955;63.295;56.264166666666654;19.886666666666667
2023-04-25 23:36:00;286.53392669734717;63.308;56.26499999999998;19.88
2023-04-25 23:37:00;285.57971362319887;63.321;56.26583333333331;19.85333333333333
2023-04-25 23:38:00;284.62550054905057;63.333999999999996;56.266666666666644;19.826666666666664
2023-04-25 23:39:00;283.6712874749023;63.347;56.26749999999997;19.799999999999997
2023-04-25 23:40:00;282.717074400754;63.36;56.2683333333333;19.773333333333333
2023-04-25 23:41:00;280.6975861260367;63.373;56.26916666666664;19.746666666666666
2023-04-25 23:42:00;278.67809785131936;63.386;56.26999999999998;19.72
2023-04-25 23:43:00;276.6586095766021;63.399;56.27083333333332;19.72
2023-04-25 23:44:00;274.63912130188476;63.412;56.27166666666666;19.72
2023-04-25 23:45:00;272.6196330271675;63.425;56.2725;19.72
2023-04-25 23:46:00;270.6001447524502;63.438;56.27333333333334;19.72
2023-04-25 23:47:00;268.5806564777329;63.451;56.27416666666668;19.72
2023-04-25 23:48:00;266.5611682030156;63.464;56.27500000000002;19.72
2023-04-25 23:49:00;264.54167992829827;63.477000000000004;56.27583333333336;19.72
2023-04-25 23:50:00;262.522191653581;63.49;56.2766666666667;19.72
2023-04-25 23:51:00;260.196379608743;63.503;56.27750000000003;19.72
2023-04-25 23:52:00;257.870567563905;63.516;56.27833333333336;19.72
2023-04-25 23:53:00;255.544755519067;63.529;56.27916666666669;19.72
2023-04-25 23:54:00;253.21894347422898;63.542;56.280000000000015;19.72
2023-04-25 23:55:00;250.893131429391;63.555;56.28083333333335;19.72
2023-04-25 23:56:00;248.567319384553;63.568;56.28166666666668;19.72
2023-04-25 23:57:00;246.24150733971499;63.580999999999996;56.282500000000006;19.72
2023-04-25 23:58:00;243.915695294877;63.594;56.28333333333334;19.72
2023-04-25 23:59:00;241.58988325003898;63.607;56.284166666666664;19.72
2023-04-26 00:00:00;239.264071205201;63.62;56.285;19.72
2023-04-26 00:01:00;236.938259160363;63.632999999999996;56.28583333333333;19.72
2023-04-26 00:02:00;234.612447115525;63.646;56.286666666666655;19.72
2023-04-26 00:03:00;232.286635070687;63.659;56.28749999999999;19.72
2023-04-26 00:04:00;229.96082302584898;63.672;56.28833333333332;19.72
2023-04-26 00:05:00;227.635010981011;63.685;56.289166666666645;19.72
2023-04-26 00:06:00;225.309198936173;63.698;56.28999999999998;19.72
2023-04-26 00:07:00;222.983386891335;63.711;56.29083333333331;19.72
2023-04-26 00:08:00;220.657574846497;63.724;56.29166666666664;19.72
2023-04-26 00:09:00;218.33176280165898;63.737;56.29249999999997;19.72
2023-04-26 00:10:00;216.005950756821;63.75;56.2933333333333;19.72
2023-04-26 00:11:00;213.680138711983;63.763;56.29416666666664;19.72
2023-04-26 00:12:00;211.354326667145;63.776;56.29499999999998;19.72
2023-04-26 00:13:00;209.028514622307;63.789;56.29583333333332;19.69833333333333
2023-04-26 00:14:00;206.70270257746898;63.802;56.29666666666666;19.676666666666666
2023-04-26 00:15:00;204.376890532631;63.815;56.2975;19.655
2023-04-26 00:16:00;202.051078487793;63.828;56.29833333333334;19.633333333333333
2023-04-26 00:17:00;199.725266442955;63.841;56.29916666666668;19.611666666666665
2023-04-26 00:18:00;197.399454398117;63.854;56.30000000000002;19.59
2023-04-26 00:19:00;195.07364235327898;63.867000000000004;56.30083333333336;19.58
2023-04-26 00:20:00;192.747830308441;63.88;56.3016666666667;19.57
2023-04-26 00:21:00;190.4220182636029;63.893;56.30250000000003;19.560000000000002
2023-04-26 00:22:00;188.0962062187648;63.906000000000006;56.303333333333356;19.55
2023-04-26 00:23:00;185.7703941739267;63.919000000000004;56.30416666666669;19.54
2023-04-26 00:24:00;183.4445821290886;63.932;56.30500000000002;19.53
2023-04-26 00:25:00;181.1187700842505;63.94500000000001;56.305833333333354;19.526666666666667
2023-04-26 00:26:00;178.7929580394124;63.958000000000006;56.30666666666668;19.523333333333333
2023-04-26 00:27:00;176.4671459945743;63.971000000000004;56.30750000000001;19.520000000000003
2023-04-26 00:28:00;174.1413339497362;63.984;56.308333333333344;19.51666666666667
2023-04-26 00:29:00;171.8155219048981;63.99700000000001;56.30916666666667;19.513333333333335
2023-04-26 00:30:00;169.48970986006;64.01;56.31;19.51
2023-04-26 00:31:00;171.02689923023502;64.01633333333334;56.31583333333333;19.51
2023-04-26 00:32:00;172.56408860041;64.02266666666667;56.32166666666666;19.51
2023-04-26 00:33:00;174.101277970585;64.029;56.32749999999999;19.51
2023-04-26 00:34:00;175.63846734076;64.03533333333333;56.33333333333332;19.51
2023-04-26 00:35:00;177.17565671093502;64.04166666666666;56.33916666666665;19.51
2023-04-26 00:36:00;178.71284608111;64.04799999999997;56.34499999999998;19.51
2023-04-26 00:37:00;180.250035451285;64.0543333333333;56.350833333333306;19.51
2023-04-26 00:38:00;181.78722482146;64.06066666666663;56.35666666666664;19.51
2023-04-26 00:39:00;183.32441419163501;64.06699999999996;56.36249999999997;19.51
2023-04-26 00:40:00;184.86160356181;64.0733333333333;56.3683333333333;19.51
2023-04-26 00:41:00;191.7334139336694;64.07966666666664;56.37416666666664;19.51
2023-04-26 00:42:00;198.6052243055288;64.08599999999997;56.379999999999974;19.51
2023-04-26 00:43:00;205.4770346773882;64.09233333333331;56.385833333333316;19.51
2023-04-26 00:44:00;212.3488450492476;64.09866666666666;56.39166666666666;19.51
2023-04-26 00:45:00;219.22065542110698;64.10499999999999;56.397499999999994;19.51
2023-04-26 00:46:00;226.09246579296638;64.11133333333333;56.403333333333336;19.51
2023-04-26 00:47:00;232.9642761648258;64.11766666666668;56.40916666666668;19.51
2023-04-26 00:48:00;239.8360865366852;64.12400000000002;56.41500000000002;19.51
2023-04-26 00:49:00;246.7078969085446;64.13033333333335;56.420833333333356;19.51
2023-04-26 00:50:00;253.579707280404;64.1366666666667;56.4266666666667;19.51
2023-04-26 00:51:00;260.4515176522635;64.14300000000003;56.432500000000026;19.51
2023-04-26 00:52:00;267.323328024123;64.14933333333336;56.43833333333336;19.51
2023-04-26 00:53:00;274.1951383959825;64.15566666666669;56.44416666666669;19.51
2023-04-26 00:54:00;281.066948767842;64.16200000000002;56.45000000000002;19.51
2023-04-26 00:55:00;287.9387591397015;64.16833333333335;56.455833333333345;19.51
2023-04-26 00:56:00;294.81056951156097;64.17466666666668;56.46166666666668;19.51
2023-04-26 00:57:00;301.6823798834205;64.18100000000001;56.46750000000001;19.51
2023-04-26 00:58:00;308.55419025528;64.18733333333334;56.473333333333336;19.51
2023-04-26 00:59:00;315.4260006271395;64.19366666666667;56.47916666666667;19.51
2023-04-26 01:00:00;322.297810998999;64.2;56.485;19.51
2023-04-26 01:01:00;329.1696213708584;64.20633333333333;56.49083333333333;19.51
2023-04-26 01:02:00;336.0414317427178;64.21266666666666;56.49666666666666;19.51
2023-04-26 01:03:00;342.9132421145772;64.219;56.50249999999999;19.51
2023-04-26 01:04:00;349.7850524864366;64.22533333333332;56.50833333333332;19.51
2023-04-26 01:05:00;356.656862858296;64.23166666666665;56.514166666666654;19.51
2023-04-26 01:06:00;363.5286732301554;64.23799999999999;56.51999999999998;19.51
2023-04-26 01:07:00;370.4004836020148;64.24433333333332;56.52583333333331;19.476666666666667
2023-04-26 01:08:00;377.2722939738742;64.25066666666665;56.53166666666664;19.443333333333335
2023-04-26 01:09:00;384.1441043457336;64.25699999999998;56.53749999999997;19.41
2023-04-26 01:10:00;391.015914717593;64.2633333333333;56.5433333333333;19.376666666666665
2023-04-26 01:11:00;397.8877250894524;64.26966666666665;56.54916666666664;19.343333333333334
2023-04-26 01:12:00;404.75953546131177;64.27599999999998;56.55499999999998;19.31
2023-04-26 01:13:00;411.63134583317117;64.28233333333333;56.56083333333332;19.31
2023-04-26 01:14:00;418.50315620503056;64.28866666666666;56.56666666666666;19.31
2023-04-26 01:15:00;425.37496657688996;64.295;56.572500000000005;19.31
2023-04-26 01:16:00;432.24677694874936;64.30133333333335;56.57833333333334;19.31
2023-04-26 01:17:00;439.1185873206088;64.30766666666668;56.58416666666668;19.31
2023-04-26 01:18:00;445.9903976924682;64.31400000000002;56.590000000000025;19.31
2023-04-26 01:19:00;452.8622080643276;64.32033333333335;56.59583333333336;19.31
2023-04-26 01:20:00;459.734018436187;64.3266666666667;56.6016666666667;19.31
2023-04-26 01:21:00;466.1162915882398;64.33300000000003;56.60750000000003;19.31
2023-04-26 01:22:00;472.4985647402926;64.33933333333336;56.61333333333336;19.31
2023-04-26 01:23:00;478.88083789234537;64.34566666666669;56.61916666666669;19.31
2023-04-26 01:24:00;485.26311104439816;64.35200000000002;56.62500000000002;19.31
2023-04-26 01:25:00;491.645384196451;64.35833333333335;56.63083333333335;19.31
2023-04-26 01:26:00;498.0276573485038;64.36466666666668;56.63666666666668;19.31
2023-04-26 01:27:00;504.4099305005566;64.37100000000001;56.642500000000005;19.31
2023-04-26 01:28:00;510.7922036526094;64.37733333333334;56.64833333333334;19.31
2023-04-26 01:29:00;517.1744768046622;64.38366666666667;56.65416666666667;19.31
2023-04-26 01:30:00;523.556749956715;64.39;56.66;19.31
2023-04-26 01:31:00;522.6990252789958;64.405;56.661333333333324;19.31
2023-04-26 01:32:00;521.8413006012765;64.42;56.66266666666666;19.31
2023-04-26 01:33:00;520.9835759235574;64.435;56.66399999999999;19.31
2023-04-26 01:34:00;520.1258512458381;64.45;56.665333333333315;19.31
2023-04-26 01:35:00;519.268126568119;64.465;56.66666666666664;19.31
2023-04-26 01:36:00;518.4104018903998;64.48;56.66799999999998;19.31
2023-04-26 01:37:00;517.5526772126806;64.495;56.669333333333306;19.31
2023-04-26 01:38:00;516.6949525349614;64.51;56.670666666666634;19.31
2023-04-26 01:39:00;515.8372278572422;64.525;56.67199999999997;19.31
2023-04-26 01:40:00;514.979503179523;64.54;56.6733333333333;19.31
2023-04-26 01:41:00;514.1217785018039;64.555;56.67466666666664;19.31
2023-04-26 01:42:00;513.2640538240848;64.57000000000001;56.67599999999998;19.31
2023-04-26 01:43:00;512.4063291463657;64.58500000000001;56.677333333333316;19.31
2023-04-26 01:44:00;511.5486044686466;64.60000000000001;56.67866666666666;19.31
2023-04-26 01:45:00;510.6908797909275;64.61500000000001;56.68;19.31
2023-04-26 01:46:00;509.8331551132084;64.63;56.68133333333334;19.31
2023-04-26 01:47:00;508.97543043548933;64.645;56.682666666666684;19.31
2023-04-26 01:48:00;508.1177057577702;64.66;56.68400000000002;19.31
2023-04-26 01:49:00;507.2599810800511;64.675;56.68533333333336;19.31
2023-04-26 01:50:00;506.402256402332;64.69;56.6866666666667;19.31
2023-04-26 01:51:00;505.5445317246128;64.705;56.68800000000003;19.31
2023-04-26 01:52:00;504.6868070468936;64.72;56.689333333333366;19.31
2023-04-26 01:53:00;503.8290823691744;64.735;56.690666666666694;19.31
2023-04-26 01:54:00;502.9713576914552;64.75;56.69200000000002;19.31
2023-04-26 01:55:00;502.11363301373603;64.765;56.69333333333336;19.31
2023-04-26 01:56:00;501.25590833601683;64.78;56.694666666666684;19.31
2023-04-26 01:57:00;500.3981836582976;64.795;56.69600000000001;19.31
2023-04-26 01:58:00;499.5404589805784;64.81;56.69733333333334;19.31
2023-04-26 01:59:00;498.6827343028592;64.825;56.698666666666675;19.31
2023-04-26 02:00:00;497.82500962514;64.84;56.7;19.31
2023-04-26 02:01:00;496.9672849474208;64.855;56.70133333333333;19.276666666666664
2023-04-26 02:02:00;496.1095602697016;64.87;56.702666666666666;19.243333333333332
2023-04-26 02:03:00;495.2518355919824;64.885;56.70399999999999;19.21
2023-04-26 02:04:00;494.3941109142632;64.9;56.70533333333332;19.176666666666666
2023-04-26 02:05:00;493.536386236544;64.91499999999999;56.70666666666665;19.14333333333333
2023-04-26 02:06:00;492.67866155882484;64.92999999999999;56.707999999999984;19.11
2023-04-26 02:07:00;491.82093688110564;64.945;56.70933333333331;19.11
2023-04-26 02:08:00;490.96321220338643;64.96;56.71066666666664;19.11
2023-04-26 02:09:00;490.10548752566723;64.975;56.711999999999975;19.11
2023-04-26 02:10:00;489.247762847948;64.99;56.7133333333333;19.11
2023-04-26 02:11:00;488.3900381702288;65.005;56.714666666666645;19.11
2023-04-26 02:12:00;487.5323134925096;65.02;56.71599999999998;19.11
2023-04-26 02:13:00;486.6745888147904;65.035;56.71733333333332;19.11
2023-04-26 02:14:00;485.8168641370712;65.05;56.718666666666664;19.11
2023-04-26 02:15:00;484.959139459352;65.065;56.72;19.11
2023-04-26 02:16:00;484.1014147816328;65.08;56.72133333333334;19.11
2023-04-26 02:17:00;483.2436901039136;65.095;56.72266666666668;19.11
2023-04-26 02:18:00;482.3859654261944;65.11;56.724000000000025;19.11
2023-04-26 02:19:00;481.5282407484752;65.125;56.72533333333336;19.11
2023-04-26 02:20:00;480.670516070756;65.14;56.7266666666667;19.11
2023-04-26 02:21:00;482.9570633055772;65.155;56.72800000000003;19.11
2023-04-26 02:22:00;485.2436105403984;65.17;56.729333333333365;19.11
2023-04-26 02:23:00;487.53015777521955;65.185;56.73066666666669;19.11
2023-04-26 02:24:00;489.8167050100408;65.2;56.73200000000002;19.11
2023-04-26 02:25:00;492.103252244862;65.215;56.73333333333335;19.11
2023-04-26 02:26:00;494.3897994796832;65.23;56.73466666666668;19.11
2023-04-26 02:27:00;496.67634671450435;65.245;56.73600000000001;19.11
2023-04-26 02:28:00;498.9628939493256;65.26;56.73733333333334;19.11
2023-04-26 02:29:00;501.2494411841468;65.275;56.738666666666674;19.11
2023-04-26 02:30:00;503.535988418968;65.29;56.74;19.11
2023-04-26 02:31:00;507.1382239008807;65.30216666666668;56.741666666666674;19.11
2023-04-26 02:32:00;510.74045938279335;65.31433333333335;56.74333333333334;19.11
2023-04-26 02:33:00;514.3426948647061;65.32650000000001;56.74500000000001;19.11
2023-04-26 02:34:00;517.9449303466188;65.33866666666668;56.746666666666684;19.11
2023-04-26 02:35:00;521.5471658285314;65.35083333333336;56.74833333333335;19.11
2023-04-26 02:36:00;525.1494013104442;65.36300000000003;56.75000000000002;19.11
2023-04-26 02:37:00;528.7516367923569;65.3751666666667;56.751666666666694;19.11
2023-04-26 02:38:00;532.3538722742695;65.38733333333336;56.753333333333366;19.11
2023-04-26 02:39:00;535.9561077561823;65.39950000000003;56.75500000000003;19.11
2023-04-26 02:40:00;539.558343238095;65.4116666666667;56.7566666666667;19.11
2023-04-26 02:41:00;543.1605787200076;65.42383333333336;56.75833333333336;19.11
2023-04-26 02:42:00;546.7628142019202;65.43600000000002;56.76000000000002;19.11
2023-04-26 02:43:00;550.3650496838327;65.44816666666668;56.761666666666684;19.11
2023-04-26 02:44:00;553.9672851657454;65.46033333333334;56.76333333333334;19.11
2023-04-26 02:45:00;557.569520647658;65.4725;56.765;19.11
2023-04-26 02:46:00;561.1717561295706;65.48466666666667;56.76666666666666;19.11
2023-04-26 02:47:00;564.7739916114831;65.49683333333333;56.76833333333332;19.11
2023-04-26 02:48:00;568.3762270933958;65.50899999999999;56.76999999999998;19.11
2023-04-26 02:49:00;571.9784625753084;65.52116666666664;56.77166666666664;19.11
2023-04-26 02:50:00;575.580698057221;65.5333333333333;56.7733333333333;19.11
2023-04-26 02:51:00;579.1829335391335;65.54549999999998;56.77499999999997;19.11
2023-04-26 02:52:00;582.7851690210462;65.55766666666665;56.776666666666635;19.11
2023-04-26 02:53:00;586.3874045029588;65.5698333333333;56.77833333333331;19.11
2023-04-26 02:54:00;589.9896399848714;65.58199999999998;56.77999999999998;19.11
2023-04-26 02:55:00;593.5918754667839;65.59416666666665;56.78166666666665;19.076666666666668
2023-04-26 02:56:00;597.1941109486966;65.60633333333332;56.78333333333332;19.043333333333333
2023-04-26 02:57:00;600.7963464306092;65.6185;56.78499999999999;19.009999999999998
2023-04-26 02:58:00;604.3985819125218;65.63066666666666;56.78666666666666;18.976666666666667
2023-04-26 02:59:00;608.0008173944343;65.64283333333333;56.78833333333333;18.943333333333335
2023-04-26 03:00:00;611.603052876347;65.655;56.79;18.91
2023-04-26 03:01:00;615.2052883582596;65.66716666666667;56.79166666666667;18.91
2023-04-26 03:02:00;618.8075238401724;65.67933333333335;56.79333333333334;18.91
2023-04-26 03:03:00;622.409759322085;65.6915;56.79500000000001;18.91
2023-04-26 03:04:00;626.0119948039978;65.70366666666668;56.79666666666668;18.91
2023-04-26 03:05:00;629.6142302859105;65.71583333333335;56.798333333333346;18.91
2023-04-26 03:06:00;633.2164657678231;65.72800000000002;56.80000000000002;18.91
2023-04-26 03:07:00;636.8187012497359;65.7401666666667;56.80166666666669;18.91
2023-04-26 03:08:00;640.4209367316486;65.75233333333335;56.80333333333336;18.91
2023-04-26 03:09:00;644.0231722135613;65.76450000000003;56.80500000000003;18.91
2023-04-26 03:10:00;647.625407695474;65.7766666666667;56.8066666666667;18.91
2023-04-26 03:11:00;651.1264614074369;65.78883333333336;56.80833333333336;18.91
2023-04-26 03:12:00;654.6275151193998;65.80100000000002;56.810000000000024;18.91
2023-04-26 03:13:00;658.1285688313627;65.81316666666667;56.81166666666668;18.91
2023-04-26 03:14:00;661.6296225433256;65.82533333333333;56.81333333333334;18.91
2023-04-26 03:15:00;665.1306762552886;65.8375;56.815;18.91
2023-04-26 03:16:00;668.6317299672514;65.84966666666666;56.81666666666666;18.91
2023-04-26 03:17:00;672.1327836792143;65.86183333333332;56.81833333333332;18.91
2023-04-26 03:18:00;675.6338373911772;65.87399999999998;56.81999999999998;18.91
2023-04-26 03:19:00;679.1348911031401;65.88616666666664;56.821666666666644;18.91
2023-04-26 03:20:00;682.635944815103;65.8983333333333;56.8233333333333;18.91
2023-04-26 03:21:00;685.947706316299;65.91049999999997;56.824999999999974;18.91
2023-04-26 03:22:00;689.259467817495;65.92266666666664;56.82666666666664;18.91
2023-04-26 03:23:00;692.571229318691;65.9348333333333;56.82833333333331;18.91
2023-04-26 03:24:00;695.882990819887;65.94699999999997;56.829999999999984;18.91
2023-04-26 03:25:00;699.194752321083;65.95916666666665;56.83166666666665;18.943333333333335
2023-04-26 03:26:00;702.506513822279;65.97133333333332;56.83333333333332;18.976666666666667
2023-04-26 03:27:00;705.818275323475;65.98349999999999;56.834999999999994;19.009999999999998
2023-04-26 03:28:00;709.130036824671;65.99566666666665;56.836666666666666;19.043333333333333
2023-04-26 03:29:00;712.441798325867;66.00783333333332;56.83833333333333;19.076666666666668
2023-04-26 03:30:00;715.753559827063;66.02;56.84;19.11
2023-04-26 03:31:00;719.0653213282588;66.02666666666667;56.81433333333333;19.11
2023-04-26 03:32:00;722.3770828294548;66.03333333333333;56.788666666666664;19.11
2023-04-26 03:33:00;725.6888443306507;66.04;56.76299999999999;19.11
2023-04-26 03:34:00;729.0006058318467;66.04666666666668;56.737333333333325;19.11
2023-04-26 03:35:00;732.3123673330425;66.05333333333334;56.71166666666665;19.11
2023-04-26 03:36:00;735.6241288342384;66.06000000000002;56.68599999999998;19.11
2023-04-26 03:37:00;738.9358903354344;66.06666666666669;56.66033333333331;19.14333333333333
2023-04-26 03:38:00;742.2476518366302;66.07333333333337;56.63466666666664;19.176666666666666
2023-04-26 03:39:00;745.5594133378262;66.08000000000003;56.60899999999997;19.21
2023-04-26 03:40:00;748.871174839022;66.0866666666667;56.5833333333333;19.243333333333332
2023-04-26 03:41:00;752.1829363402179;66.09333333333336;56.55766666666664;19.276666666666664
2023-04-26 03:42:00;755.4946978414139;66.10000000000002;56.53199999999998;19.31
2023-04-26 03:43:00;758.8064593426097;66.10666666666668;56.50633333333332;19.31
2023-04-26 03:44:00;762.1182208438056;66.11333333333334;56.480666666666664;19.31
2023-04-26 03:45:00;765.4299823450015;66.12;56.455;19.31
2023-04-26 03:46:00;768.7417438461974;66.12666666666665;56.42933333333334;19.31
2023-04-26 03:47:00;772.0535053473933;66.13333333333331;56.40366666666668;19.31
2023-04-26 03:48:00;775.3652668485892;66.13999999999997;56.37800000000002;19.31
2023-04-26 03:49:00;778.6770283497851;66.14666666666663;56.35233333333336;19.316666666666666
2023-04-26 03:50:00;781.988789850981;66.1533333333333;56.3266666666667;19.323333333333334
2023-04-26 03:51:00;785.300551352177;66.15999999999997;56.30100000000003;19.33
2023-04-26 03:52:00;788.6123128533729;66.16666666666663;56.275333333333364;19.336666666666666
2023-04-26 03:53:00;791.924074354569;66.1733333333333;56.24966666666669;19.343333333333334
2023-04-26 03:54:00;795.235835855765;66.17999999999998;56.224000000000025;19.35
2023-04-26 03:55:00;798.547597356961;66.18666666666664;56.19833333333335;19.37666666666667
2023-04-26 03:56:00;801.859358858157;66.19333333333331;56.17266666666668;19.403333333333336
2023-04-26 03:57:00;805.1711203593529;66.19999999999999;56.14700000000001;19.43
2023-04-26 03:58:00;808.482881860549;66.20666666666666;56.12133333333334;19.456666666666667
2023-04-26 03:59:00;811.794643361745;66.21333333333332;56.09566666666667;19.483333333333334
2023-04-26 04:00:00;815.106404862941;66.22;56.07;19.51
2023-04-26 04:01:00;818.4181663641368;66.22666666666667;56.04433333333333;19.51
2023-04-26 04:02:00;821.7299278653328;66.23333333333333;56.01866666666666;19.51
2023-04-26 04:03:00;825.0416893665287;66.24000000000001;55.99299999999999;19.51
2023-04-26 04:04:00;828.3534508677246;66.24666666666668;55.96733333333332;19.51
2023-04-26 04:05:00;831.6652123689205;66.25333333333336;55.94166666666665;19.51
2023-04-26 04:06:00;834.9769738701164;66.26000000000002;55.915999999999976;19.51
2023-04-26 04:07:00;838.2887353713123;66.2666666666667;55.89033333333331;19.51
2023-04-26 04:08:00;841.6004968725082;66.27333333333337;55.864666666666636;19.51
2023-04-26 04:09:00;844.9122583737042;66.28000000000003;55.83899999999997;19.51
2023-04-26 04:10:00;848.2240198749;66.2866666666667;55.8133333333333;19.51
2023-04-26 04:11:00;862.5064405383123;66.29333333333336;55.78766666666664;19.51
2023-04-26 04:12:00;876.7888612017247;66.30000000000003;55.76199999999998;19.51
2023-04-26 04:13:00;891.0712818651369;66.30666666666669;55.73633333333332;19.51
2023-04-26 04:14:00;905.3537025285492;66.31333333333335;55.71066666666666;19.51
2023-04-26 04:15:00;919.6361231919616;66.32;55.685;19.51
2023-04-26 04:16:00;933.9185438553739;66.32666666666665;55.659333333333336;19.51
2023-04-26 04:17:00;948.2009645187861;66.33333333333331;55.63366666666668;19.51
2023-04-26 04:18:00;962.4833851821984;66.33999999999997;55.60800000000002;19.51
2023-04-26 04:19:00;976.7658058456108;66.34666666666664;55.58233333333336;19.51
2023-04-26 04:20:00;991.048226509023;66.3533333333333;55.5566666666667;19.51
2023-04-26 04:21:00;1005.4228375855628;66.35999999999997;55.53100000000003;19.51
2023-04-26 04:22:00;1019.7974486621024;66.36666666666663;55.50533333333336;19.51
2023-04-26 04:23:00;1034.1720597386422;66.3733333333333;55.47966666666669;19.51
2023-04-26 04:24:00;1048.5466708151819;66.37999999999998;55.45400000000002;19.51
2023-04-26 04:25:00;1062.9212818917215;66.38666666666666;55.42833333333335;19.51
2023-04-26 04:26:00;1077.2958929682613;66.39333333333332;55.402666666666676;19.51
2023-04-26 04:27:00;1091.670504044801;66.39999999999999;55.37700000000001;19.51
2023-04-26 04:28:00;1106.0451151213406;66.40666666666667;55.351333333333336;19.51
2023-04-26 04:29:00;1120.4197261978804;66.41333333333333;55.32566666666667;19.51
2023-04-26 04:30:00;1134.79433727442;66.42;55.3;19.51
2023-04-26 04:31:00;1149.168948350961;66.42633333333333;55.32133333333333;19.51
2023-04-26 04:32:00;1163.543559427502;66.43266666666666;55.34266666666666;19.51
2023-04-26 04:33:00;1177.918170504043;66.439;55.36399999999999;19.51
2023-04-26 04:34:00;1192.292781580584;66.44533333333332;55.38533333333332;19.51
2023-04-26 04:35:00;1206.667392657125;66.45166666666665;55.40666666666665;19.51
2023-04-26 04:36:00;1221.042003733666;66.45799999999998;55.427999999999976;19.51
2023-04-26 04:37:00;1235.416614810207;66.46433333333331;55.44933333333331;19.51
2023-04-26 04:38:00;1249.791225886748;66.47066666666665;55.47066666666664;19.51
2023-04-26 04:39:00;1264.165836963289;66.47699999999998;55.49199999999997;19.51
2023-04-26 04:40:00;1278.54044803983;66.4833333333333;55.5133333333333;19.51
2023-04-26 04:41:00;1292.91505911637;66.48966666666665;55.53466666666664;19.51
2023-04-26 04:42:00;1307.2896701929099;66.49599999999998;55.55599999999998;19.51
2023-04-26 04:43:00;1321.66428126945;66.50233333333333;55.57733333333332;19.533333333333335
2023-04-26 04:44:00;1336.03889234599;66.50866666666666;55.59866666666666;19.55666666666667
2023-04-26 04:45:00;1350.41350342253;66.515;55.620000000000005;19.58
2023-04-26 04:46:00;1364.78811449907;66.52133333333335;55.64133333333334;19.60333333333333
2023-04-26 04:47:00;1379.16272557561;66.52766666666668;55.66266666666668;19.626666666666665
2023-04-26 04:48:00;1393.53733665215;66.53400000000002;55.68400000000002;19.65
2023-04-26 04:49:00;1407.91194772869;66.54033333333335;55.705333333333364;19.66
2023-04-26 04:50:00;1422.28655880523;66.5466666666667;55.7266666666667;19.669999999999998
2023-04-26 04:51:00;1436.66116988177;66.55300000000003;55.74800000000003;19.68
2023-04-26 04:52:00;1451.03578095831;66.55933333333336;55.769333333333364;19.69
2023-04-26 04:53:00;1465.41039203485;66.56566666666669;55.79066666666669;19.7
2023-04-26 04:54:00;1479.78500311139;66.57200000000002;55.81200000000002;19.71
2023-04-26 04:55:00;1494.15961418793;66.57833333333335;55.83333333333335;19.71
2023-04-26 04:56:00;1508.53422526447;66.58466666666668;55.85466666666668;19.71
2023-04-26 04:57:00;1522.90883634101;66.59100000000001;55.87600000000001;19.71
2023-04-26 04:58:00;1537.2834474175502;66.59733333333334;55.897333333333336;19.71
2023-04-26 04:59:00;1551.65805849409;66.60366666666667;55.91866666666667;19.71
2023-04-26 05:00:00;1566.03266957063;66.61;55.94;19.71
2023-04-26 05:01:00;1571.5110276702342;66.61633333333333;55.96133333333333;19.71
2023-04-26 05:02:00;1576.989385769838;66.62266666666666;55.98266666666666;19.71
